"time","B1.Fin_c[1]","B1.Fin_c[2]","B1.Fmin_c[1]","B1.Fmin_c[2]","B1.Fmout_sc[1,1]","B1.Fmout_sc[2,1]","B1.Fmout_sc[2,2]","B1.Fout_sc[1,2]","B1.Fout_sc[2,1]","B1.Fout_sc[2,2]","B1.SepVal_c[1]","B1.SepVal_c[2]","E1.Q","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.H_p[1]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xmliq","S1.xmvap","S1.xvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[1]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.H_p[1]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.gma_c[1]","S2.gma_c[2]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xmliq","S2.xmvap","S2.xvap","S3.Cp_p[1]","S3.Cp_p[2]","S3.Cp_p[3]","S3.Cp_pc[1,1]","S3.Cp_pc[1,2]","S3.Cp_pc[2,1]","S3.Cp_pc[2,2]","S3.Cp_pc[3,1]","S3.Cp_pc[3,2]","S3.Cpres_p[1]","S3.Cpres_p[2]","S3.Cpres_p[3]","S3.F_p[1]","S3.F_p[2]","S3.F_p[3]","S3.F_pc[1,1]","S3.F_pc[1,2]","S3.F_pc[2,1]","S3.F_pc[2,2]","S3.F_pc[3,1]","S3.F_pc[3,2]","S3.Fm_p[1]","S3.Fm_p[2]","S3.Fm_p[3]","S3.Fm_pc[1,1]","S3.Fm_pc[1,2]","S3.Fm_pc[2,1]","S3.Fm_pc[2,2]","S3.Fm_pc[3,1]","S3.Fm_pc[3,2]","S3.H_p[1]","S3.H_p[2]","S3.H_p[3]","S3.H_pc[1,1]","S3.H_pc[1,2]","S3.H_pc[2,1]","S3.H_pc[2,2]","S3.H_pc[3,1]","S3.H_pc[3,2]","S3.Hres_p[1]","S3.Hres_p[2]","S3.Hres_p[3]","S3.K_c[1]","S3.K_c[2]","S3.MW_p[1]","S3.MW_p[2]","S3.MW_p[3]","S3.Pbubl","S3.Pdew","S3.Pvap_c[1]","S3.Pvap_c[2]","S3.S_p[1]","S3.S_p[2]","S3.S_p[3]","S3.S_pc[1,1]","S3.S_pc[1,2]","S3.S_pc[2,1]","S3.S_pc[2,2]","S3.S_pc[3,1]","S3.S_pc[3,2]","S3.Sres_p[1]","S3.Sres_p[2]","S3.Sres_p[3]","S3.gma_c[1]","S3.gma_c[2]","S3.gmabubl_c[1]","S3.gmabubl_c[2]","S3.gmadew_c[1]","S3.gmadew_c[2]","S3.philiqbubl_c[1]","S3.philiqbubl_c[2]","S3.phivapdew_c[1]","S3.phivapdew_c[2]","S3.x_pc[1,1]","S3.x_pc[1,2]","S3.x_pc[2,1]","S3.x_pc[2,2]","S3.x_pc[3,1]","S3.x_pc[3,2]","S3.xliq","S3.xm_pc[1,1]","S3.xm_pc[1,2]","S3.xm_pc[2,1]","S3.xm_pc[2,2]","S3.xm_pc[3,1]","S3.xm_pc[3,2]","S3.xmliq","S3.xmvap","S3.xvap","B1.En.Q","B1.Fin","B1.Fmout_sc[1,2]","B1.Fout_s[1]","B1.Fout_s[2]","B1.Fout_sc[1,1]","B1.Hin","B1.Hout_s[1]","B1.Hout_s[2]","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.xvap","B1.Out1.F","B1.Out1.H","B1.Out1.P","B1.Out1.S","B1.Out1.T","B1.Out1.x_pc[1,1]","B1.Out1.x_pc[1,2]","B1.Out1.x_pc[2,1]","B1.Out1.x_pc[2,2]","B1.Out1.x_pc[3,1]","B1.Out1.x_pc[3,2]","B1.Out1.xvap","B1.Out2.F","B1.Out2.H","B1.Out2.P","B1.Out2.S","B1.Out2.T","B1.Out2.x_pc[1,1]","B1.Out2.x_pc[1,2]","B1.Out2.x_pc[2,1]","B1.Out2.x_pc[2,2]","B1.Out2.x_pc[3,1]","B1.Out2.x_pc[3,2]","B1.Out2.xvap","B1.Pin","B1.Pout_s[1]","B1.Pout_s[2]","B1.Q","B1.Tin","B1.Tout_s[1]","B1.Tout_s[2]","B1.xin_c[1]","B1.xin_c[2]","B1.xout_sc[1,1]","B1.xout_sc[1,2]","B1.xout_sc[2,1]","B1.xout_sc[2,2]","E1.In.Q","E1.Out.Q","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.xvap","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.xvap","S2.P","S2.T","S3.In.F","S3.In.H","S3.In.P","S3.In.S","S3.In.T","S3.In.x_pc[1,1]","S3.In.x_pc[1,2]","S3.In.x_pc[2,1]","S3.In.x_pc[2,2]","S3.In.x_pc[3,1]","S3.In.x_pc[3,2]","S3.In.xvap","S3.Out.F","S3.Out.H","S3.Out.P","S3.Out.S","S3.Out.T","S3.Out.x_pc[1,1]","S3.Out.x_pc[1,2]","S3.Out.x_pc[2,1]","S3.Out.x_pc[2,2]","S3.Out.x_pc[3,1]","S3.Out.x_pc[3,2]","S3.Out.xvap","S3.P","S3.T"
0,50,50,3905.7,4607.05,1562.28,2343.42,3107.050000000001,16.2793978793371,30,33.7206021206629,20,1500,-4.656612873077393e-10,146.6906308413122,146.6906308413122,0,73.34531542065608,73.34531542065608,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35948.68857684244,-35948.68857684244,0,-17974.34428842122,-17974.34428842122,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.1275,85.1275,0,101325,8139.548858148106,5777.108308316097,12524.66006310379,3754.43765319242,-114.8093459702978,-114.8093459702978,0,-57.40467298514891,-57.40467298514891,-107.6260432544746,-121.992648686121,0,0,0,0,0,298.15,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,145.648772873713,145.648772873713,0,80.29282809936993,65.35594477434306,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,36.2793978793371,36.2793978793371,0,20,16.2793978793371,20,16.2793978793371,0,0,3062.28,3062.28,0,1562.28,1500,1562.28,1500,0,0,-35729.04821977476,-35729.04821977476,0,-19696.60485469314,-16032.44336508162,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,84.40823660262893,84.40823660262893,0,8589.26012686222,6114.960789154108,12524.66006310379,3754.43765319242,-114.1164686247752,-114.1164686247752,0,-62.90979194545572,-51.2066766793195,-108.4377794631836,-121.0930032652847,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,1,0.5101688937654297,0.4898311062345702,0.5101688937654297,0.4898311062345702,-0,-0,1,0,0,147.2838138697574,147.2838138697574,0,69.34200665156482,77.94180721819257,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,63.7206021206629,63.7206021206629,0,30,33.7206021206629,30,33.7206021206629,0,0,5450.470000000001,5450.470000000001,0,2343.420000000001,3107.050000000001,2343.420000000001,3107.050000000001,0,0,-36073.7410659782,-36073.7410659782,0,-16983.71007119554,-19090.03099478267,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.53701343999947,85.53701343999947,0,7883.505231667524,5600.92160505,12524.66006310379,3754.43765319242,-115.2429554361851,-115.2429554361851,0,-54.25699927534814,-60.98595616083699,-107.125817144904,-122.4644797692046,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,1,0.4299482429955582,0.5700517570044418,0.4299482429955582,0.5700517570044418,-0,-0,1,0,0,-4.656612873077393e-10,100,1500,36.2793978793371,63.7206021206629,20,-35948.68857684244,-35729.04821977476,-36073.7410659782,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,101325,101325,-4.656612873077393e-10,298.15,298.15,298.15,0.5,0.5,0.5512770654716678,0.4487229345283324,0.470805343979507,0.529194656020493,-4.656612873077393e-10,-4.656612873077393e-10,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,101325,298.15,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,298.15
0.002,50,50,3905.7,4607.05,1562.28,2343.42,3107.050000000001,16.2793978793371,30,33.7206021206629,20,1500,-4.656612873077393e-10,146.6906308413122,146.6906308413122,0,73.34531542065608,73.34531542065608,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35948.68857684244,-35948.68857684244,0,-17974.34428842122,-17974.34428842122,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.1275,85.1275,0,101325,8139.548858148106,5777.108308316097,12524.66006310379,3754.43765319242,-114.8093459702978,-114.8093459702978,0,-57.40467298514891,-57.40467298514891,-107.6260432544746,-121.992648686121,0,0,0,0,0,298.15,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,145.648772873713,145.648772873713,0,80.29282809936993,65.35594477434306,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,36.2793978793371,36.2793978793371,0,20,16.2793978793371,20,16.2793978793371,0,0,3062.28,3062.28,0,1562.28,1500,1562.28,1500,0,0,-35729.04821977476,-35729.04821977476,0,-19696.60485469314,-16032.44336508162,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,84.40823660262893,84.40823660262893,0,8589.26012686222,6114.960789154108,12524.66006310379,3754.43765319242,-114.1164686247752,-114.1164686247752,0,-62.90979194545572,-51.2066766793195,-108.4377794631836,-121.0930032652847,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,1,0.5101688937654297,0.4898311062345702,0.5101688937654297,0.4898311062345702,-0,-0,1,0,0,147.2838138697574,147.2838138697574,0,69.34200665156482,77.94180721819257,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,63.7206021206629,63.7206021206629,0,30,33.7206021206629,30,33.7206021206629,0,0,5450.470000000001,5450.470000000001,0,2343.420000000001,3107.050000000001,2343.420000000001,3107.050000000001,0,0,-36073.7410659782,-36073.7410659782,0,-16983.71007119554,-19090.03099478267,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.53701343999947,85.53701343999947,0,7883.505231667524,5600.92160505,12524.66006310379,3754.43765319242,-115.2429554361851,-115.2429554361851,0,-54.25699927534814,-60.98595616083699,-107.125817144904,-122.4644797692046,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,1,0.4299482429955582,0.5700517570044418,0.4299482429955582,0.5700517570044418,-0,-0,1,0,0,-4.656612873077393e-10,100,1500,36.2793978793371,63.7206021206629,20,-35948.68857684244,-35729.04821977476,-36073.7410659782,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,101325,101325,-4.656612873077393e-10,298.15,298.15,298.15,0.5,0.5,0.5512770654716678,0.4487229345283324,0.470805343979507,0.529194656020493,-4.656612873077393e-10,-4.656612873077393e-10,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,101325,298.15,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,298.15
0.004,50,50,3905.7,4607.05,1562.28,2343.42,3107.050000000001,16.2793978793371,30,33.7206021206629,20,1500,-4.656612873077393e-10,146.6906308413122,146.6906308413122,0,73.34531542065608,73.34531542065608,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35948.68857684244,-35948.68857684244,0,-17974.34428842122,-17974.34428842122,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.1275,85.1275,0,101325,8139.548858148106,5777.108308316097,12524.66006310379,3754.43765319242,-114.8093459702978,-114.8093459702978,0,-57.40467298514891,-57.40467298514891,-107.6260432544746,-121.992648686121,0,0,0,0,0,298.15,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,145.648772873713,145.648772873713,0,80.29282809936993,65.35594477434306,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,36.2793978793371,36.2793978793371,0,20,16.2793978793371,20,16.2793978793371,0,0,3062.28,3062.28,0,1562.28,1500,1562.28,1500,0,0,-35729.04821977476,-35729.04821977476,0,-19696.60485469314,-16032.44336508162,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,84.40823660262893,84.40823660262893,0,8589.26012686222,6114.960789154108,12524.66006310379,3754.43765319242,-114.1164686247752,-114.1164686247752,0,-62.90979194545572,-51.2066766793195,-108.4377794631836,-121.0930032652847,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,1,0.5101688937654297,0.4898311062345702,0.5101688937654297,0.4898311062345702,-0,-0,1,0,0,147.2838138697574,147.2838138697574,0,69.34200665156482,77.94180721819257,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,63.7206021206629,63.7206021206629,0,30,33.7206021206629,30,33.7206021206629,0,0,5450.470000000001,5450.470000000001,0,2343.420000000001,3107.050000000001,2343.420000000001,3107.050000000001,0,0,-36073.7410659782,-36073.7410659782,0,-16983.71007119554,-19090.03099478267,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.53701343999947,85.53701343999947,0,7883.505231667524,5600.92160505,12524.66006310379,3754.43765319242,-115.2429554361851,-115.2429554361851,0,-54.25699927534814,-60.98595616083699,-107.125817144904,-122.4644797692046,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,1,0.4299482429955582,0.5700517570044418,0.4299482429955582,0.5700517570044418,-0,-0,1,0,0,-4.656612873077393e-10,100,1500,36.2793978793371,63.7206021206629,20,-35948.68857684244,-35729.04821977476,-36073.7410659782,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,101325,101325,-4.656612873077393e-10,298.15,298.15,298.15,0.5,0.5,0.5512770654716678,0.4487229345283324,0.470805343979507,0.529194656020493,-4.656612873077393e-10,-4.656612873077393e-10,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,101325,298.15,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,298.15
0.006,50,50,3905.7,4607.05,1562.28,2343.42,3107.050000000001,16.2793978793371,30,33.7206021206629,20,1500,-4.656612873077393e-10,146.6906308413122,146.6906308413122,0,73.34531542065608,73.34531542065608,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35948.68857684244,-35948.68857684244,0,-17974.34428842122,-17974.34428842122,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.1275,85.1275,0,101325,8139.548858148106,5777.108308316097,12524.66006310379,3754.43765319242,-114.8093459702978,-114.8093459702978,0,-57.40467298514891,-57.40467298514891,-107.6260432544746,-121.992648686121,0,0,0,0,0,298.15,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,145.648772873713,145.648772873713,0,80.29282809936993,65.35594477434306,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,36.2793978793371,36.2793978793371,0,20,16.2793978793371,20,16.2793978793371,0,0,3062.28,3062.28,0,1562.28,1500,1562.28,1500,0,0,-35729.04821977476,-35729.04821977476,0,-19696.60485469314,-16032.44336508162,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,84.40823660262893,84.40823660262893,0,8589.26012686222,6114.960789154108,12524.66006310379,3754.43765319242,-114.1164686247752,-114.1164686247752,0,-62.90979194545572,-51.2066766793195,-108.4377794631836,-121.0930032652847,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,1,0.5101688937654297,0.4898311062345702,0.5101688937654297,0.4898311062345702,-0,-0,1,0,0,147.2838138697574,147.2838138697574,0,69.34200665156482,77.94180721819257,136.5315279556872,156.8497337269371,82.59305898881087,104.6367330585432,0,0,0,63.7206021206629,63.7206021206629,0,30,33.7206021206629,30,33.7206021206629,0,0,5450.470000000001,5450.470000000001,0,2343.420000000001,3107.050000000001,2343.420000000001,3107.050000000001,0,0,-36073.7410659782,-36073.7410659782,0,-16983.71007119554,-19090.03099478267,-33806.98687211976,-38090.39028156513,0,0,0,0,0,0.1236087842398598,0.03705341873370264,85.53701343999947,85.53701343999947,0,7883.505231667524,5600.92160505,12524.66006310379,3754.43765319242,-115.2429554361851,-115.2429554361851,0,-54.25699927534814,-60.98595616083699,-107.125817144904,-122.4644797692046,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,1,0.4299482429955582,0.5700517570044418,0.4299482429955582,0.5700517570044418,-0,-0,1,0,0,-4.656612873077393e-10,100,1500,36.2793978793371,63.7206021206629,20,-35948.68857684244,-35729.04821977476,-36073.7410659782,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,101325,101325,-4.656612873077393e-10,298.15,298.15,298.15,0.5,0.5,0.5512770654716678,0.4487229345283324,0.470805343979507,0.529194656020493,-4.656612873077393e-10,-4.656612873077393e-10,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,100,-35948.68857684244,101325,-114.8093459702978,298.15,0.5,0.5,0.5,0.5,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,36.2793978793371,-35729.04821977476,101325,-114.1164686247752,298.15,0.5512770654716678,0.4487229345283324,0.5512770654716678,0.4487229345283324,0,0,0,101325,298.15,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,63.7206021206629,-36073.7410659782,101325,-115.2429554361851,298.15,0.470805343979507,0.529194656020493,0.470805343979507,0.529194656020493,0,0,0,101325,298.15
