"time","B1.Cin_c[1]","B1.Co_dummy[1]","B1.Co_dummy[2]","B1.Cout_c[1]","B1.Cout_c[2]","B1.Cout_c[3]","B1.Deln","B1.Fin_cr[1,1]","B1.Fin_cr[2,1]","B1.Fin_cr[3,1]","B1.Fin_p[2]","B1.Fin_p[3]","B1.Fin_pc[1,1]","B1.Fin_pc[1,2]","B1.Fin_pc[1,3]","B1.Fin_pc[2,1]","B1.Fin_pc[2,2]","B1.Fin_pc[2,3]","B1.Fin_pc[3,1]","B1.Fin_pc[3,2]","B1.Fin_pc[3,3]","B1.Fmin_p[1]","B1.Fmin_p[2]","B1.Fmin_p[3]","B1.Fout_c[1]","B1.Fout_c[2]","B1.Fout_c[3]","B1.Fout_p[2]","B1.Fout_p[3]","B1.Fout_pc[1,1]","B1.Fout_pc[1,2]","B1.Fout_pc[1,3]","B1.Fout_pc[2,1]","B1.Fout_pc[2,2]","B1.Fout_pc[2,3]","B1.Fout_pc[3,1]","B1.Fout_pc[3,2]","B1.Fout_pc[3,3]","B1.Foutv_p[1]","B1.Fv_p[1]","B1.Fv_p[2]","B1.Fv_p[3]","B1.Hf_c[1]","B1.Hf_c[2]","B1.Hf_c[3]","B1.Hr","B1.Hr_r[1]","B1.MW_p[1]","B1.MW_p[2]","B1.MW_p[3]","B1.MWout_p[1]","B1.MWout_p[2]","B1.MWout_p[3]","B1.Pvapin_c[1]","B1.Pvapin_c[2]","B1.Pvapin_c[3]","B1.Pvapout_c[1]","B1.Pvapout_c[2]","B1.Pvapout_c[3]","B1.Schk_r[1]","B1.V","B1.X_dummy[1]","B1.X_r[1]","B1.X_r[3]","B1.k_r[1]","B1.rho","B1.rholiq","B1.rholiq_c[1]","B1.rholiq_c[2]","B1.rholiq_c[3]","B1.rhovap","B1.rhovap_c[1]","B1.rhovap_c[2]","B1.rhovap_c[3]","B1.tr","B1.xm_pc[1,1]","B1.xm_pc[1,2]","B1.xm_pc[1,3]","B1.xm_pc[2,1]","B1.xm_pc[2,2]","B1.xm_pc[2,3]","B1.xm_pc[3,1]","B1.xm_pc[3,2]","B1.xm_pc[3,3]","Energy.Q","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[1,3]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[2,3]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cp_pc[3,3]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[1,3]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[2,3]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.F_pc[3,3]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[1,3]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[2,3]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.Fm_pc[3,3]","S1.H_p[1]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[1,3]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[2,3]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.H_pc[3,3]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.K_c[3]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.Pvap_c[3]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[1,3]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[2,3]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.S_pc[3,3]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gma_c[3]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmabubl_c[3]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.gmadew_c[3]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.philiqbubl_c[3]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.phivapdew_c[3]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[1,3]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[2,3]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.x_pc[3,3]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[1,3]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[2,3]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xm_pc[3,3]","S1.xmliq","S1.xmvap","S1.xvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[1,3]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[2,3]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cp_pc[3,3]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[1]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[1,3]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[2,3]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.F_pc[3,3]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[1,3]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[2,3]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.Fm_pc[3,3]","S2.H_p[1]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[1,3]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[2,3]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.H_pc[3,3]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.K_c[3]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.P","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.Pvap_c[3]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[1,3]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[2,3]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.S_pc[3,3]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.gma_c[1]","S2.gma_c[2]","S2.gma_c[3]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmabubl_c[3]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.gmadew_c[3]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.philiqbubl_c[3]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.phivapdew_c[3]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[1,3]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[2,3]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.x_pc[3,3]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[1,3]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[2,3]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xm_pc[3,3]","S2.xmliq","S2.xmvap","S2.xvap","B1.Phaseindex","B1.n","B1.Cin_c[2]","B1.Cin_c[3]","B1.En.Q","B1.Ephsilon","B1.Fin_c[1]","B1.Fin_c[2]","B1.Fin_c[3]","B1.Fin_p[1]","B1.Fout_p[1]","B1.Foutv_p[2]","B1.Foutv_p[3]","B1.Hin","B1.Hout","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[1,3]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[2,3]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.x_pc[3,3]","B1.In.xvap","B1.Out.F","B1.Out.H","B1.Out.P","B1.Out.S","B1.Out.T","B1.Out.x_pc[1,1]","B1.Out.x_pc[1,2]","B1.Out.x_pc[1,3]","B1.Out.x_pc[2,1]","B1.Out.x_pc[2,2]","B1.Out.x_pc[2,3]","B1.Out.x_pc[3,1]","B1.Out.x_pc[3,2]","B1.Out.x_pc[3,3]","B1.Out.xvap","B1.Pin","B1.Pout","B1.Q","B1.Sin","B1.Sout","B1.Tin","B1.Tout","B1.X_dummy[2]","B1.X_r[2]","B1.xin_pc[1,1]","B1.xin_pc[1,2]","B1.xin_pc[1,3]","B1.xin_pc[2,1]","B1.xin_pc[2,2]","B1.xin_pc[2,3]","B1.xin_pc[3,1]","B1.xin_pc[3,2]","B1.xin_pc[3,3]","B1.xout_pc[1,1]","B1.xout_pc[1,2]","B1.xout_pc[1,3]","B1.xout_pc[2,1]","B1.xout_pc[2,2]","B1.xout_pc[2,3]","B1.xout_pc[3,1]","B1.xout_pc[3,2]","B1.xout_pc[3,3]","B1.xvapin","B1.xvapout","Energy.In.Q","Energy.Out.Q","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[1,3]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[2,3]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.x_pc[3,3]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[1,3]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[2,3]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.x_pc[3,3]","S1.Out.xvap","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[1,3]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[2,3]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.x_pc[3,3]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[1,3]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[2,3]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.x_pc[3,3]","S2.Out.xvap","S2.T"
0,15.07561585281397,60.30246341125589,0,13.85521172964017,59.99311292724313,1.524088669560818,-1,1,1,1,55.71245743446624,44.28754256553375,20,80,0,2.182853061823851,53.5296043726424,0,17.81714693817615,26.4703956273576,0,2.322252,1.060496175564454,1.261755824435546,18.018,78.018,1.982,61.35561987523503,36.66238012476497,18.018,78.018,1.982,2.523150656810707,56.86251526367251,1.969953954751807,15.4948493431893,21.15548473632749,0.01204604524819219,1.300449271479155,1.326645637250491,0.001101773247039863,1.325543864003452,-52630,-241814,-392200,-193.752392,-97756,23.22252,19.03517138535669,28.49008437459549,23.69210141402599,20.50016395775523,29.03390684417001,1026796.528990379,62206.69544069522,1022.418341583939,1026796.528990379,62206.69544069522,1022.418341583939,1,27.69001713592032,0.02477499999999999,0.09909999999999999,0,0.005,1.750468953271448,50.56617374232769,699.0645646665375,1000.122720262196,1092.369119555947,0.03341084649720685,1.471834656402855,0.6018963996471816,2.073737738219335,20.87220306494855,0.3793955177991019,0.620604482200898,0,0.09067486994011983,0.9093251300598801,0,0.6220630267824004,0.3779369732175996,0,-461.5016027056103,71.68480859006792,94.37680939268529,43.13892287179906,14.33696171801358,57.34784687205433,0,550.1704388311563,75.79026216821045,167.2470946906306,56.74615374654103,33.97993502250537,88.09578777568262,0,0,0,100,55.71245743446624,44.28754256553375,20,80,0,2.182853061823851,53.5296043726424,0,17.81714693817615,26.4703956273576,0,2322.252,1060.496175564454,1261.755824435546,881.0519999999999,1441.2,0,96.16035279130138,964.3358227731529,0,784.8916472086987,476.8641772268472,0,-20261.43397009452,-38400.94236221059,2557.546958515276,-4052.286794018905,-16209.14717607562,-0,-17435.91508893055,-39255.86319547735,-57047.39011847082,3251.953929848125,2090.143629252444,5126.611057108978,0,0,0,10.26796528990379,0.6220669544069523,0.01022418341583939,23.22252,19.03517138535669,28.49008437459549,100000,255124.662150632,76598.2264657214,1026796.528990379,62206.69544069522,1022.418341583939,-52.30313183523929,-104.6100991139033,13.49753171989973,-10.46062636704786,-41.84250546819143,-0,-20.53469550860427,-108.038561818509,0,17.5669837404538,10.75839530392816,0,0,0,0,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.5571245743446624,0.3793955177991018,0.620604482200898,0,0.09067486994011983,0.9093251300598802,0,0.6220630267824004,0.3779369732175996,0,0.456667138434784,0.5433328615652159,0.4428754256553375,77.80666025365417,98.23479790987514,43.61954407274302,14.30268322604359,61.93066599675153,1.573311030859052,550.1704388311563,75.79026216821045,167.2470946906306,56.74615374654103,33.97993502250537,88.09578777568262,0,0,0,98.018,61.35561987523503,36.66238012476497,18.018,78.018,1.982,2.523150656810707,56.86251526367251,1.969953954751807,15.4948493431893,21.15548473632749,0.01204604524819219,2322.2523964,1257.800267172024,1064.452129227976,793.7397468,1405.49427,123.0183796,111.1513466242194,1024.37821247506,122.2707080727442,682.5884001757807,381.1160575249397,0.7476715272557429,-23402.77295266397,-38929.7882961565,2582.164412838758,-4301.976811005115,-18627.57391724926,-473.222224409598,-17435.91508893055,-39255.86319547735,-57047.39011847082,3251.953929848125,2090.143629252444,5126.611057108978,0,0,0,10.27727238777816,0.6226308088674626,0.01023345082891005,23.69210141402599,20.50016395775523,29.03390684417001,99909.44,238283.664810482,30532.70488793211,1026796.528990379,62206.69544069522,1022.418341583939,-60.50636894835049,-104.8251950308068,13.66254854086206,-11.12248521405639,-48.16039801477697,-1.223485719517136,-20.9295211491305,-107.7310304759978,-128.4035696370734,17.1646251111282,11.05839365763995,82.39963373282916,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.6259627810732216,0.3417973636416397,0.6052289028439907,0.05297373351436968,0.08836963190835265,0.814420412533559,0.09720995555808846,0.6412579593136303,0.3580396403559781,0.0007024003303915721,0.5416294409349688,0.458370559065031,0.3740372189267784,1,1,60.30246341125589,0,-461.5016027056103,-0.2,20,80,0,100,98.018,0.001101773247039863,1.300449271479155,-20261.43397009452,-23402.77295266397,100,-20261.43397009452,100000,-52.30313183523929,360,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.4428754256553375,98.018,-23402.77295266397,99909.44,-60.50636894835049,360,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.3740372189267784,100000,99909.44,-461.5016027056103,-52.30313183523929,-60.50636894835049,360,360,0,0.02477499999999999,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.4428754256553375,0.3740372189267784,-461.5016027056103,-461.5016027056103,100,-20261.43397009452,100000,-52.30313183523929,360,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.4428754256553375,100,-20261.43397009452,100000,-52.30313183523929,360,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.4428754256553375,98.018,-23402.77295266397,99909.44,-60.50636894835049,360,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.3740372189267784,98.018,-23402.77295266397,99909.44,-60.50636894835049,360,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.3740372189267784,360
0.002,15.07561585281397,60.30246341125589,0,13.85521172964017,59.99311292724313,1.524088669560818,-1,1,1,1,55.71245743446624,44.28754256553375,20,80,0,2.182853061823851,53.5296043726424,0,17.81714693817615,26.4703956273576,0,2.322252,1.060496175564454,1.261755824435546,18.018,78.018,1.982,61.35561987523503,36.66238012476497,18.018,78.018,1.982,2.523150656810707,56.86251526367251,1.969953954751807,15.4948493431893,21.15548473632749,0.01204604524819219,1.300449271479155,1.326645637250491,0.001101773247039863,1.325543864003452,-52630,-241814,-392200,-193.752392,-97756,23.22252,19.03517138535669,28.49008437459549,23.69210141402599,20.50016395775523,29.03390684417001,1026796.528990379,62206.69544069522,1022.418341583939,1026796.528990379,62206.69544069522,1022.418341583939,1,27.69001713592032,0.02477499999999999,0.09909999999999999,0,0.005,1.750468953271448,50.56617374232769,699.0645646665375,1000.122720262196,1092.369119555947,0.03341084649720685,1.471834656402855,0.6018963996471816,2.073737738219335,20.87220306494855,0.3793955177991019,0.620604482200898,0,0.09067486994011983,0.9093251300598801,0,0.6220630267824004,0.3779369732175996,0,-461.5016027056103,71.68480859006792,94.37680939268529,43.13892287179906,14.33696171801358,57.34784687205433,0,550.1704388311563,75.79026216821045,167.2470946906306,56.74615374654103,33.97993502250537,88.09578777568262,0,0,0,100,55.71245743446624,44.28754256553375,20,80,0,2.182853061823851,53.5296043726424,0,17.81714693817615,26.4703956273576,0,2322.252,1060.496175564454,1261.755824435546,881.0519999999999,1441.2,0,96.16035279130138,964.3358227731529,0,784.8916472086987,476.8641772268472,0,-20261.43397009452,-38400.94236221059,2557.546958515276,-4052.286794018905,-16209.14717607562,-0,-17435.91508893055,-39255.86319547735,-57047.39011847082,3251.953929848125,2090.143629252444,5126.611057108978,0,0,0,10.26796528990379,0.6220669544069523,0.01022418341583939,23.22252,19.03517138535669,28.49008437459549,100000,255124.662150632,76598.2264657214,1026796.528990379,62206.69544069522,1022.418341583939,-52.30313183523929,-104.6100991139033,13.49753171989973,-10.46062636704786,-41.84250546819143,-0,-20.53469550860427,-108.038561818509,0,17.5669837404538,10.75839530392816,0,0,0,0,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.5571245743446624,0.3793955177991018,0.620604482200898,0,0.09067486994011983,0.9093251300598802,0,0.6220630267824004,0.3779369732175996,0,0.456667138434784,0.5433328615652159,0.4428754256553375,77.80666025365417,98.23479790987514,43.61954407274302,14.30268322604359,61.93066599675153,1.573311030859052,550.1704388311563,75.79026216821045,167.2470946906306,56.74615374654103,33.97993502250537,88.09578777568262,0,0,0,98.018,61.35561987523503,36.66238012476497,18.018,78.018,1.982,2.523150656810707,56.86251526367251,1.969953954751807,15.4948493431893,21.15548473632749,0.01204604524819219,2322.2523964,1257.800267172024,1064.452129227976,793.7397468,1405.49427,123.0183796,111.1513466242194,1024.37821247506,122.2707080727442,682.5884001757807,381.1160575249397,0.7476715272557429,-23402.77295266397,-38929.7882961565,2582.164412838758,-4301.976811005115,-18627.57391724926,-473.222224409598,-17435.91508893055,-39255.86319547735,-57047.39011847082,3251.953929848125,2090.143629252444,5126.611057108978,0,0,0,10.27727238777816,0.6226308088674626,0.01023345082891005,23.69210141402599,20.50016395775523,29.03390684417001,99909.44,238283.664810482,30532.70488793211,1026796.528990379,62206.69544069522,1022.418341583939,-60.50636894835049,-104.8251950308068,13.66254854086206,-11.12248521405639,-48.16039801477697,-1.223485719517136,-20.9295211491305,-107.7310304759978,-128.4035696370734,17.1646251111282,11.05839365763995,82.39963373282916,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.6259627810732216,0.3417973636416397,0.6052289028439907,0.05297373351436968,0.08836963190835265,0.814420412533559,0.09720995555808846,0.6412579593136303,0.3580396403559781,0.0007024003303915721,0.5416294409349688,0.458370559065031,0.3740372189267784,1,1,60.30246341125589,0,-461.5016027056103,-0.2,20,80,0,100,98.018,0.001101773247039863,1.300449271479155,-20261.43397009452,-23402.77295266397,100,-20261.43397009452,100000,-52.30313183523929,360,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.4428754256553375,98.018,-23402.77295266397,99909.44,-60.50636894835049,360,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.3740372189267784,100000,99909.44,-461.5016027056103,-52.30313183523929,-60.50636894835049,360,360,0,0.02477499999999999,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.4428754256553375,0.3740372189267784,-461.5016027056103,-461.5016027056103,100,-20261.43397009452,100000,-52.30313183523929,360,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.4428754256553375,100,-20261.43397009452,100000,-52.30313183523929,360,0.2,0.8,0,0.0391806996557549,0.9608193003442452,0,0.4023060640994367,0.5976939359005634,0,0.4428754256553375,98.018,-23402.77295266397,99909.44,-60.50636894835049,360,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.3740372189267784,98.018,-23402.77295266397,99909.44,-60.50636894835049,360,0.1838233793792977,0.7959558448448244,0.0202207757758779,0.04112338302410545,0.9267694691912636,0.03210714778463089,0.4226362088456642,0.5770352242362253,0.0003285669181105684,0.3740372189267784,360
