"time","$cse10","$cse11","$cse12","$cse2","$cse3","$cse4","$cse5","$cse6","$cse7","$cse8","$cse9","B1.Cpres_p[1]","B1.Cpres_p[2]","B1.Cpres_p[3]","B1.Fliqrec","B1.Fliqstrip","B1.Fvaprec","B1.Fvapstrip","B1.H_p[3]","B1.Hliqcond_c[1]","B1.Hliqcond_c[2]","B1.Hres_p[1]","B1.Hres_p[2]","B1.Hres_p[3]","B1.Hvapcond","B1.Hvapcond_c[1]","B1.Hvapcond_c[2]","B1.Intray","B1.K_c[1]","B1.K_c[2]","B1.Nt","B1.Ntmin","B1.Pbubl","B1.Pcond","B1.Pdew","B1.Preb","B1.Pvap_c[1]","B1.Pvap_c[2]","B1.RR","B1.RRmin","B1.Sres_p[1]","B1.Sres_p[2]","B1.Sres_p[3]","B1.alpha_c[1]","B1.alpha_c[2]","B1.gma_c[1]","B1.gma_c[2]","B1.gmabubl_c[1]","B1.gmabubl_c[2]","B1.gmadew_c[1]","B1.gmadew_c[2]","B1.philiqbubl_c[1]","B1.philiqbubl_c[2]","B1.phivapdew_c[1]","B1.phivapdew_c[2]","B1.theta","B1.x","B1.x_pc[2,1]","B1.x_pc[3,2]","B1.xin_pc[2,1]","B1.xin_pc[2,2]","B1.xin_pc[3,1]","B1.xin_pc[3,2]","B1.xvap_p[1]","B1.xvap_p[2]","B1.xvap_p[3]","B1.xvapcond_c[1]","B1.xvapcond_c[2]","B1.y","E1.Q","E2.Q","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.H_p[1]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xmliq","S1.xmvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[1]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.T","S2.gma_c[1]","S2.gma_c[2]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xmliq","S2.xmvap","S3.Cp_p[1]","S3.Cp_p[2]","S3.Cp_p[3]","S3.Cp_pc[1,1]","S3.Cp_pc[1,2]","S3.Cp_pc[2,1]","S3.Cp_pc[2,2]","S3.Cp_pc[3,1]","S3.Cp_pc[3,2]","S3.Cpres_p[1]","S3.Cpres_p[2]","S3.Cpres_p[3]","S3.F_p[1]","S3.F_p[2]","S3.F_p[3]","S3.F_pc[1,1]","S3.F_pc[1,2]","S3.F_pc[2,1]","S3.F_pc[2,2]","S3.F_pc[3,1]","S3.F_pc[3,2]","S3.Fm_p[1]","S3.Fm_p[2]","S3.Fm_p[3]","S3.Fm_pc[1,1]","S3.Fm_pc[1,2]","S3.Fm_pc[2,1]","S3.Fm_pc[2,2]","S3.Fm_pc[3,1]","S3.Fm_pc[3,2]","S3.H_p[1]","S3.H_p[2]","S3.H_p[3]","S3.H_pc[1,1]","S3.H_pc[1,2]","S3.H_pc[2,1]","S3.H_pc[2,2]","S3.H_pc[3,1]","S3.H_pc[3,2]","S3.Hres_p[1]","S3.Hres_p[2]","S3.Hres_p[3]","S3.K_c[1]","S3.K_c[2]","S3.MW_p[1]","S3.MW_p[2]","S3.MW_p[3]","S3.Pbubl","S3.Pdew","S3.Pvap_c[1]","S3.Pvap_c[2]","S3.S_p[1]","S3.S_p[2]","S3.S_p[3]","S3.S_pc[1,1]","S3.S_pc[1,2]","S3.S_pc[2,1]","S3.S_pc[2,2]","S3.S_pc[3,1]","S3.S_pc[3,2]","S3.Sres_p[1]","S3.Sres_p[2]","S3.Sres_p[3]","S3.T","S3.gma_c[1]","S3.gma_c[2]","S3.gmabubl_c[1]","S3.gmabubl_c[2]","S3.gmadew_c[1]","S3.gmadew_c[2]","S3.philiqbubl_c[1]","S3.philiqbubl_c[2]","S3.phivapdew_c[1]","S3.phivapdew_c[2]","S3.x_pc[1,1]","S3.x_pc[1,2]","S3.x_pc[2,1]","S3.x_pc[2,2]","S3.x_pc[3,1]","S3.x_pc[3,2]","S3.xliq","S3.xm_pc[1,1]","S3.xm_pc[1,2]","S3.xm_pc[2,1]","S3.xm_pc[2,2]","S3.xm_pc[3,1]","S3.xm_pc[3,2]","S3.xmliq","S3.xmvap","B1.En1.Q","B1.En2.Q","B1.F_p[1]","B1.F_p[2]","B1.F_p[3]","B1.H_p[1]","B1.H_p[2]","B1.Hliqcond","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.xvap","B1.Out1.F","B1.Out1.H","B1.Out1.P","B1.Out1.S","B1.Out1.T","B1.Out1.x_pc[1,1]","B1.Out1.x_pc[1,2]","B1.Out1.x_pc[2,1]","B1.Out1.x_pc[2,2]","B1.Out1.x_pc[3,1]","B1.Out1.x_pc[3,2]","B1.Out1.xvap","B1.Out2.F","B1.Out2.H","B1.Out2.P","B1.Out2.S","B1.Out2.T","B1.Out2.x_pc[1,1]","B1.Out2.x_pc[1,2]","B1.Out2.x_pc[2,1]","B1.Out2.x_pc[2,2]","B1.Out2.x_pc[3,1]","B1.Out2.x_pc[3,2]","B1.Out2.xvap","B1.P","B1.Pin","B1.Qc","B1.Qr","B1.S_p[1]","B1.S_p[2]","B1.S_p[3]","B1.T","B1.Tcond","B1.Tin","B1.Treb","B1.x_pc[1,1]","B1.x_pc[1,2]","B1.x_pc[2,2]","B1.x_pc[3,1]","B1.xin_pc[1,1]","B1.xin_pc[1,2]","B1.xliqcond_c[1]","B1.xliqcond_c[2]","E1.In.Q","E1.Out.Q","E2.In.Q","E2.Out.Q","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.xvap","S1.xvap","S2.H_p[1]","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.xvap","S2.P","S2.xvap","S3.In.F","S3.In.H","S3.In.P","S3.In.S","S3.In.T","S3.In.x_pc[1,1]","S3.In.x_pc[1,2]","S3.In.x_pc[2,1]","S3.In.x_pc[2,2]","S3.In.x_pc[3,1]","S3.In.x_pc[3,2]","S3.In.xvap","S3.Out.F","S3.Out.H","S3.Out.P","S3.Out.S","S3.Out.T","S3.Out.x_pc[1,1]","S3.Out.x_pc[1,2]","S3.Out.x_pc[2,1]","S3.Out.x_pc[2,2]","S3.Out.x_pc[3,1]","S3.Out.x_pc[3,2]","S3.Out.xvap","S3.P","S3.xvap"
0,1.000089870448667e-05,233389.6374897031,99991.01376273049,0.8979601329176851,9.808139397101109e-06,5.867937003392803,2.574501023768792e-05,101956.1365834135,38842.47824209865,4.284680377225913e-06,5.94826039193682,0,0,0,100,131.2568935856655,150,81.25689358566549,-25725.78837770451,-25696.27343177469,-28647.76802784343,0,0,0,5060.364734093256,5047.367916704201,6347.049655609722,15.81125082451847,1.627621998592311,0.6630929650193768,31.62250164903693,10.23457430165403,116053.3468439771,101325,95478.0469489844,101325,164918.7990073659,67187.89468058835,2,1.92256291795187,0,0,0,2.454590961532443,1,1,1,1,1,1,1,1,1,1,1,1.627621998592311,0.02581236068271009,0.01,0.01,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,1.240892949934476e-13,1.003656343277726e-12,0.99,0.01,0.6556188601806479,4617922.966769665,2437445.381584534,132.5929185503743,170.0903054394774,115.5431823241857,66.29645927518717,66.29645927518717,153.6494841569928,178.9157264147644,104.4387826407559,130.174590896344,0,0,0,100,31.25689358566549,68.74310641433451,50,50,10.91793712174982,20.33895646391568,39.08206287825018,29.66104353608432,8512.75,2726.89552787002,5785.85447212998,3905.7,4607.05,852.8437403283656,1874.051787541655,3052.856259671635,2732.998212458345,-2584.679489372382,-24696.92999381392,7469.568812865888,-1292.339744686191,-1292.339744686191,-23034.12725396106,-25589.52130211409,6728.755448310533,8445.681283736245,0,0,0,1.627621998592311,0.6630929650193768,85.1275,87.24141189515336,84.16632261651036,101325,116053.3468439771,95478.0469489844,164918.7990073659,67187.89468058835,0.8045904719920713,-59.0920436103435,28.03906990280108,0.4022952359960357,0.4022952359960357,-51.56051783154976,-63.1349612019905,24.8295642166842,32.26798730013822,0,0,0,370,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.312568935856655,0.4588059087838831,0.5411940912161171,0.3127526271585924,0.6872473728414075,0.5276413837190359,0.472358616280964,0.3203307424592547,0.6796692575407454,149.7785907342767,149.7785907343271,99.67688853280202,148.280804826934,1.497785907342768,149.5413943292839,173.2610348335822,99.58144958643085,124.4777787567279,0,0,0,50,49.99999999994981,5.01828171638863e-11,49.5,0.5,49.49999999995001,0.4999999999998077,4.999044361502702e-11,1.92373548859282e-13,3912.713499999999,3912.713499996078,3.922679003709664e-09,3866.643,46.0705,3866.642999996096,46.07049999998228,3.904953512544221e-09,1.77254911654431e-11,-25725.7883777354,5052.350187581587,-25468.53049392746,-257.2578837770451,-25696.27343177469,-28647.76802784343,5047.367916704201,6347.049655609722,0,0,0,1.006228833786465,0.3833454551403765,78.25426999999999,78.2542700000001,78.16777186699258,101325.0000000004,100325.9781095645,101956.1365834135,38842.47824209865,-71.09260780850012,-71.09260780858725,15.71119021663504,-70.38168173041512,-0.7109260780850012,-71.39432990901096,-41.22211986665682,15.51866946685061,65.73988565782271,0,0,0,353.5189191391112,1,1,1,1,1,1,1,1,1,1,0.99,0.01,0.9899999999999939,0.01000000000000619,0.9961665454485938,0.003833454551406138,0.9999999999989962,0.9882254348548649,0.01177456514513521,0.9882254348548575,0.01177456514514249,0.9954812792102844,0.004518720789715438,0.9999999999989978,1.002546954615937e-12,183.4070482863416,183.4070482863478,134.0043246928743,1.834070482863416,181.5729778034782,157.0830731021139,183.6729470255824,108.2143567205486,134.6123703712745,0,0,0,50,49.9999999999938,6.20446474967238e-12,0.5,49.5,0.4999999999998571,49.49999999999394,1.429121913391013e-13,6.061552558333278e-12,4600.0365,4600.036499999431,5.696809571916493e-10,39.057,4560.9795,39.05699999998884,4560.979499999442,1.116344291426256e-11,5.585175142773866e-10,-23053.12230474285,-23053.12230474697,10130.90748450248,-230.5312230474285,-22822.59108169542,-20833.23279499725,-23075.54543110808,8120.261467221338,10178.31214289183,0,0,0,2.303376634490038,0.9868345794495977,92.00073,92.00073000000003,91.81790535948015,101325.0000000002,100565.8182783293,233389.6374897031,99991.01376273049,-56.40720066743095,-56.40720066744174,30.6526259508533,-0.5640720066743095,-55.84312866075664,-13.46055205179612,-56.84100519891284,55.1816116571663,30.07431023637592,0,0,0,383.0863389857719,1,1,1,1,1,1,1,1,1,1,0.01,0.99,0.009999999999998382,0.9900000000000017,0.02303376634489665,0.9769662336551034,0.999999999999876,0.008490584802968411,0.9915094151970316,0.008490584802967036,0.991509415197033,0.01959595590011447,0.9804040440998854,0.9999999999998762,1.238427036810793e-13,4617922.966769665,2437445.381584534,100,50,50,-2584.679489372382,-23053.12230474285,-25725.78837770451,100,-2584.679489372382,101325,0.8045904719920713,370,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,50,-25725.78837770451,101325,-71.09260780850012,353.5189191391112,0.99,0.01,0.9899999999999939,0.01000000000000619,0.9961665454485938,0.003833454551406138,1.003656343277726e-12,50,-23053.12230474285,101325,-56.40720066743095,383.0863389857719,0.01,0.99,0.009999999999998382,0.9900000000000017,0.02303376634489665,0.9769662336551034,1.240892949934476e-13,101325,101325,4617922.966769665,2437445.381584534,0.8045904719920713,-56.40720066743095,-71.09260780850012,370,353.5189191391112,370,383.0863389857719,0.5,0.5,0.99,0.99,0.5,0.5,0.99,0.01,4617922.966769665,4617922.966769665,2437445.381584534,2437445.381584534,100,-2584.679489372382,101325,0.8045904719920713,370,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,100,-2584.679489372382,101325,0.8045904719920713,370,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,0.6874310641433451,-25725.78837770451,50,-25725.78837770451,101325,-71.09260780850012,353.5189191391112,0.99,0.01,0.9899999999999939,0.01000000000000619,0.9961665454485938,0.003833454551406138,1.003656343277726e-12,50,-25725.78837770451,101325,-71.09260780850012,353.5189191391112,0.99,0.01,0.9899999999999939,0.01000000000000619,0.9961665454485938,0.003833454551406138,1.003656343277726e-12,101325,1.003656343277726e-12,50,-23053.12230474285,101325,-56.40720066743095,383.0863389857719,0.01,0.99,0.009999999999998382,0.9900000000000017,0.02303376634489665,0.9769662336551034,1.240892949934476e-13,50,-23053.12230474285,101325,-56.40720066743095,383.0863389857719,0.01,0.99,0.009999999999998382,0.9900000000000017,0.02303376634489665,0.9769662336551034,1.240892949934476e-13,101325,1.240892949934476e-13
0.002,1.00008987044867e-05,233389.6374897031,99991.01376273013,0.8979601329176851,9.808139397101196e-06,5.867937003392802,2.574501023768792e-05,101956.1365834126,38842.47824209865,4.284680377225913e-06,5.94826039193682,0,0,0,100,131.2568935856655,150,81.25689358566549,-25725.78837777655,-25696.27343177472,-28647.76802784344,0,0,0,5060.364734093245,5047.36791670419,6347.049655609706,15.81125082451847,1.627621998592311,0.6630929650193768,31.62250164903693,10.23457430165403,116053.3468439771,101325,95478.0469489844,101325,164918.7990073659,67187.89468058835,2,1.92256291795187,0,0,0,2.454590961532443,1,1,1,1,1,1,1,1,1,1,1,1.627621998592311,0.02581236068271009,0.01,0.01,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,-8.29206463096698e-14,-1.337834249563626e-12,0.99,0.01,0.6556188601806479,4617922.96678047,2437445.381591394,132.5929185503743,170.0903054394774,115.5431823241857,66.29645927518717,66.29645927518717,153.6494841569928,178.9157264147644,104.4387826407559,130.174590896344,0,0,0,100,31.25689358566549,68.74310641433451,50,50,10.91793712174982,20.33895646391568,39.08206287825018,29.66104353608432,8512.75,2726.89552787002,5785.85447212998,3905.7,4607.05,852.8437403283656,1874.051787541655,3052.856259671635,2732.998212458345,-2584.679489372382,-24696.92999381392,7469.568812865888,-1292.339744686191,-1292.339744686191,-23034.12725396106,-25589.52130211409,6728.755448310533,8445.681283736245,0,0,0,1.627621998592311,0.6630929650193768,85.1275,87.24141189515336,84.16632261651036,101325,116053.3468439771,95478.0469489844,164918.7990073659,67187.89468058835,0.8045904719920713,-59.0920436103435,28.03906990280108,0.4022952359960357,0.4022952359960357,-51.56051783154976,-63.1349612019905,24.8295642166842,32.26798730013822,0,0,0,370,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.312568935856655,0.4588059087838831,0.5411940912161171,0.3127526271585924,0.6872473728414075,0.5276413837190359,0.472358616280964,0.3203307424592547,0.6796692575407454,149.7785907343938,149.7785907343267,99.67688853280191,148.2808048270498,1.497785907343938,149.541394329284,173.2610348335822,99.58144958643085,124.4777787567279,0,0,0,50,50.00000000006689,-6.689171247818132e-11,49.5,0.5,49.50000000006663,0.5000000000002564,-6.663528613853087e-11,-2.564263396504647e-13,3912.713499999999,3912.713500005229,-5.228776120786934e-09,3866.643,46.0705,3866.643000005206,46.07050000002362,-5.2051487414252e-09,-2.362737936173347e-11,-25725.78837773538,5052.35018758157,-25468.53049399879,-257.2578837777655,-25696.27343177472,-28647.76802784344,5047.36791670419,6347.049655609706,0,0,0,1.006228833786456,0.3833454551403765,78.25426999999999,78.25426999999989,78.16777186699251,101324.9999999995,100325.9781095637,101956.1365834126,38842.47824209865,-71.09260780870387,-71.09260780858774,15.71119021663474,-70.38168173061683,-0.7109260780870388,-71.39432990901116,-41.22211986664489,15.51866946685053,65.73988565783466,0,0,0,353.5189191391111,1,1,1,1,1,1,1,1,1,1,0.99,0.01,0.9900000000000082,0.00999999999999175,0.9961665454485995,0.003833454551400603,1.000000000001338,0.9882254348548649,0.01177456514513521,0.9882254348548746,0.01177456514512551,0.9954812792102912,0.004518720789708919,1.000000000001336,-1.336355478311135e-12,183.4070482863518,183.4070482863477,134.0043246928741,1.834070482863518,181.5729778034883,157.0830731021137,183.6729470255824,108.2143567205486,134.6123703712745,0,0,0,50,50.00000000000415,-4.14603231548349e-12,0.5,49.5,0.5000000000000956,49.50000000000406,-9.549873961326332e-14,-4.050533575870227e-12,4600.0365,4600.036500000381,-3.806800027604091e-10,39.057,4560.9795,39.05700000000747,4560.979500000374,-7.459788546150452e-12,-3.732202142142586e-10,-23053.12230474974,-23053.12230474698,10130.90748450246,-230.5312230474974,-22822.59108170224,-20833.23279499726,-23075.54543110809,8120.26146722133,10178.31214289182,0,0,0,2.303376634490038,0.9868345794495942,92.00073,92.00072999999999,91.81790535948005,101324.9999999999,100565.818278329,233389.6374897031,99991.01376273013,-56.40720066744893,-56.4072006674417,30.65262595085343,-0.5640720066744893,-55.84312866077443,-13.46055205179839,-56.84100519891288,55.18161165716405,30.07431023637595,0,0,0,383.0863389857718,1,1,1,1,1,1,1,1,1,1,0.01,0.99,0.01000000000000108,0.989999999999999,0.02303376634490287,0.9769662336550972,1.000000000000083,0.008490584802968411,0.9915094151970316,0.008490584802969331,0.9915094151970307,0.01959595590011978,0.9804040440998802,1.000000000000083,-8.275586568941552e-14,4617922.96678047,2437445.381591394,100,50,50,-2584.679489372382,-23053.12230474974,-25725.78837777655,100,-2584.679489372382,101325,0.8045904719920713,370,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,50,-25725.78837777655,101325,-71.09260780870387,353.5189191391111,0.99,0.01,0.9900000000000082,0.00999999999999175,0.9961665454485995,0.003833454551400603,-1.337834249563626e-12,50,-23053.12230474974,101325,-56.40720066744893,383.0863389857718,0.01,0.99,0.01000000000000108,0.989999999999999,0.02303376634490287,0.9769662336550972,-8.29206463096698e-14,101325,101325,4617922.96678047,2437445.381591394,0.8045904719920713,-56.40720066744893,-71.09260780870387,370,353.5189191391111,370,383.0863389857718,0.5,0.5,0.99,0.99,0.5,0.5,0.99,0.01,4617922.96678047,4617922.96678047,2437445.381591394,2437445.381591394,100,-2584.679489372382,101325,0.8045904719920713,370,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,100,-2584.679489372382,101325,0.8045904719920713,370,0.5,0.5,0.3492969348290202,0.65070306517098,0.5685233751685781,0.4314766248314219,0.6874310641433451,0.6874310641433451,-25725.78837777655,50,-25725.78837777655,101325,-71.09260780870387,353.5189191391111,0.99,0.01,0.9900000000000082,0.00999999999999175,0.9961665454485995,0.003833454551400603,-1.337834249563626e-12,50,-25725.78837777655,101325,-71.09260780870387,353.5189191391111,0.99,0.01,0.9900000000000082,0.00999999999999175,0.9961665454485995,0.003833454551400603,-1.337834249563626e-12,101325,-1.337834249563626e-12,50,-23053.12230474974,101325,-56.40720066744893,383.0863389857718,0.01,0.99,0.01000000000000108,0.989999999999999,0.02303376634490287,0.9769662336550972,-8.29206463096698e-14,50,-23053.12230474974,101325,-56.40720066744893,383.0863389857718,0.01,0.99,0.01000000000000108,0.989999999999999,0.02303376634490287,0.9769662336550972,-8.29206463096698e-14,101325,-8.29206463096698e-14
