"time","A_c[1]","A_c[2]","A_c[3]","A_c[4]","Avap","Avapdew","B_c[1]","B_c[2]","B_c[3]","B_c[4]","Bvap","Bvapdew","C_c[1]","C_c[2]","C_c[3]","C_c[4]","Cp_p[1]","Cp_p[2]","Cp_p[3]","Cp_pc[1,1]","Cp_pc[1,2]","Cp_pc[1,3]","Cp_pc[1,4]","Cp_pc[2,1]","Cp_pc[2,2]","Cp_pc[2,3]","Cp_pc[2,4]","Cp_pc[3,1]","Cp_pc[3,2]","Cp_pc[3,3]","Cp_pc[3,4]","Cpres_p[1]","Cpres_p[2]","Cpres_p[3]","Cvap[1]","Cvap[2]","Cvap[3]","Cvap[4]","Cvapdew[1]","Cvapdew[2]","Cvapdew[3]","Cvapdew[4]","D_c[1]","D_c[2]","D_c[3]","D_c[4]","E","F_p[1]","F_p[2]","F_p[3]","F_pc[1,1]","F_pc[1,2]","F_pc[1,3]","F_pc[1,4]","F_pc[2,1]","F_pc[2,2]","F_pc[2,3]","F_pc[2,4]","F_pc[3,1]","F_pc[3,2]","F_pc[3,3]","F_pc[3,4]","Fm_p[1]","Fm_p[2]","Fm_p[3]","Fm_pc[1,1]","Fm_pc[1,2]","Fm_pc[1,3]","Fm_pc[1,4]","Fm_pc[2,1]","Fm_pc[2,2]","Fm_pc[2,3]","Fm_pc[2,4]","Fm_pc[3,1]","Fm_pc[3,2]","Fm_pc[3,3]","Fm_pc[3,4]","G","H_c[1]","H_c[2]","H_c[3]","H_c[4]","H_p[1]","H_p[2]","H_p[3]","H_pc[1,1]","H_pc[1,2]","H_pc[1,3]","H_pc[1,4]","H_pc[2,1]","H_pc[2,2]","H_pc[2,3]","H_pc[2,4]","H_pc[3,1]","H_pc[3,2]","H_pc[3,3]","H_pc[3,4]","Hres_p[1]","Hres_p[2]","Hres_p[3]","I","K_c[1]","K_c[2]","K_c[3]","K_c[4]","MW_p[1]","MW_p[2]","MW_p[3]","P","Pbubl","Pdew","Prbubl_c[1]","Prbubl_c[2]","Prbubl_c[3]","Prbubl_c[4]","Pvap_c[1]","Pvap_c[2]","Pvap_c[3]","Pvap_c[4]","S","S_bubl","S_p[1]","S_p[2]","S_p[3]","S_pc[1,1]","S_pc[1,2]","S_pc[1,3]","S_pc[1,4]","S_pc[2,1]","S_pc[2,2]","S_pc[2,3]","S_pc[2,4]","S_pc[3,1]","S_pc[3,2]","S_pc[3,3]","S_pc[3,4]","Sres_p[1]","Sres_p[2]","Sres_p[3]","T","Tr_c[1]","Tr_c[2]","Tr_c[3]","Tr_c[4]","V","V1_c[1]","V1_c[2]","V1_c[3]","V1_c[4]","Vo_c[1]","Vo_c[2]","Vo_c[3]","Vo_c[4]","Vs","ZRvap[1,1]","ZRvap[1,2]","ZRvap[2,1]","ZRvap[2,2]","ZRvap[3,1]","ZRvap[3,2]","ZRvapdew[1,1]","ZRvapdew[1,2]","ZRvapdew[2,1]","ZRvapdew[2,2]","ZRvapdew[3,1]","ZRvapdew[3,2]","ZVap[1]","ZVap[2]","ZVap[3]","ZVapdew[1]","ZVapdew[2]","ZVapdew[3]","Zvap","Zvapdew","a_c[1]","a_c[2]","a_c[3]","a_c[4]","aij_c[1,1]","aij_c[1,2]","aij_c[1,3]","aij_c[1,4]","aij_c[2,1]","aij_c[2,2]","aij_c[2,3]","aij_c[2,4]","aij_c[3,1]","aij_c[3,2]","aij_c[3,3]","aij_c[3,4]","aij_c[4,1]","aij_c[4,2]","aij_c[4,3]","aij_c[4,4]","amv","amvdew","b_c[1]","b_c[2]","b_c[3]","b_c[4]","bmv","bmvdew","gma_c[1]","gma_c[2]","gma_c[3]","gma_c[4]","gmabubl[1]","gmabubl[2]","gmabubl[3]","gmabubl[4]","gmabubl_c[1]","gmabubl_c[2]","gmabubl_c[3]","gmabubl_c[4]","gmadew_c[1]","gmadew_c[2]","gmadew_c[3]","gmadew_c[4]","gmaliq_c[1]","gmaliq_c[2]","gmaliq_c[3]","gmaliq_c[4]","philiq_c[1]","philiq_c[2]","philiq_c[3]","philiq_c[4]","philiqbubl_c[1]","philiqbubl_c[2]","philiqbubl_c[3]","philiqbubl_c[4]","phivap_c[1]","phivap_c[2]","phivap_c[3]","phivap_c[4]","phivapdew_c[1]","phivapdew_c[2]","phivapdew_c[3]","phivapdew_c[4]","t1_c[1]","t1_c[2]","t1_c[3]","t1_c[4]","t1dew_c[1]","t1dew_c[2]","t1dew_c[3]","t1dew_c[4]","t2","t2dew","t3_c[1]","t3_c[2]","t3_c[3]","t3_c[4]","t3dew_c[1]","t3dew_c[2]","t3dew_c[3]","t3dew_c[4]","t4","t4dew","v_c[1]","v_c[2]","v_c[3]","v_c[4]","x_pc[1,1]","x_pc[1,2]","x_pc[1,3]","x_pc[1,4]","x_pc[2,1]","x_pc[2,2]","x_pc[2,3]","x_pc[2,4]","x_pc[3,1]","x_pc[3,2]","x_pc[3,3]","x_pc[3,4]","xliq","xliqdew_c[1]","xliqdew_c[2]","xliqdew_c[3]","xliqdew_c[4]","xm_pc[1,1]","xm_pc[1,2]","xm_pc[1,3]","xm_pc[1,4]","xm_pc[2,1]","xm_pc[2,2]","xm_pc[2,3]","xm_pc[2,4]","xm_pc[3,1]","xm_pc[3,2]","xm_pc[3,3]","xm_pc[3,4]","xmliq","xmvap","xvap","In.F","In.H","In.P","In.S","In.T","In.x_pc[1,1]","In.x_pc[1,2]","In.x_pc[1,3]","In.x_pc[1,4]","In.x_pc[2,1]","In.x_pc[2,2]","In.x_pc[2,3]","In.x_pc[2,4]","In.x_pc[3,1]","In.x_pc[3,2]","In.x_pc[3,3]","In.x_pc[3,4]","In.xvap","J","Out.F","Out.H","Out.P","Out.S","Out.T","Out.x_pc[1,1]","Out.x_pc[1,2]","Out.x_pc[1,3]","Out.x_pc[1,4]","Out.x_pc[2,1]","Out.x_pc[2,2]","Out.x_pc[2,3]","Out.x_pc[2,4]","Out.x_pc[3,1]","Out.x_pc[3,2]","Out.x_pc[3,3]","Out.x_pc[3,4]","Out.xvap"
0,0.7909436550568877,0.7120949795455656,1.448176001656428,1.059806922599809,0.03498847007756057,0.000680880241448888,0.5123984011431328,0.5263829514429272,2.365252354598047,1.131813027750994,0.002954492715453774,5.744716367126482e-05,0.7915531900456785,0.7126437503746887,1.449292027984337,1.060623655114897,45.15720544476952,16.84265049115866,45.15720544476952,18.06288217790781,9.031441088953905,13.54716163343086,4.515720544476952,72.92463557322158,81.21364366777044,120.6119537680242,86.65557233368736,36.16687347523884,37.14666791360502,61.852325699624,47.05424762065784,0,0,0,1,-0.9999999999999999,0.03202524833490113,-0.000103373179969025,1,-0.9999999999999999,0.0006234297776010093,-3.911463867104458e-08,0.513218654827254,0.5272255917677534,2.369038679757156,1.133624848013661,5.744716367126482e-05,50,0,50,20,10,15,5,0,0,0,0,20,10,15,5,2506.17,0,2506.170000000001,561.0799999999999,260.38,1484.385,200.325,0,0,0,0,561.0799999999999,260.38,1484.385,200.325,11.85228648267391,0.002905834632661132,0.006337430475185485,17.4549258776615,0.08370045536116247,-4385.565212189214,-5585.002369509066,-4385.565212189214,-1754.226084875686,-877.1130424378428,-1315.669563656764,-438.5565212189214,-14980.78956887163,-18963.80535615601,-40838.17346696068,-26449.49128582703,-3459.328297099984,-3561.235237658524,-6083.270668103094,-4646.056453865871,0,0,0,-12.22904757610646,75.32408538241113,56.39478190550212,2.397813326058387,8.0450352166726,50.1234,13.12048411039862,50.12340000000001,101325,12228000,1968.646427680811,2.425709184685578,2,2.397647058823529,2.329142857142857,677480.5439901946,310637.9526196209,112.7845767709761,23520.13999429536,0.004322528252204614,0.00383851627555872,27.97321137913777,-16.1518461637662,27.97321137913777,11.18928455165511,5.594642275827554,8.39196341374133,2.797321137913777,2.431486643224417,-12.26473950435994,-123.9966633124735,-48.8771776296527,21.29794969409937,27.46796912768043,34.03775656627334,37.49110706079933,0,0,0,210.246,0.7446553800382518,0.6819526435290302,0.402,0.5336192893401015,64.28676999999999,0.1667026334480869,0.06932374645678215,9.027633286666894e-05,0.00372893885602483,0.0846183796025021,0.05435912060845997,0.0003881207243629868,0.007369881983966475,0.2467658129481,0.9669921342428135,0,0.02936775893864466,0,0.003640106818542972,0,0.9993762202602881,0,0.0005530044444335494,0,7.077529527872804e-05,0,0.9669921342428135,0.02936775893864466,0.003640106818542972,0.9993762202602881,0.0005530044444335494,7.077529527872804e-05,0.9669921342428135,0.9993762202602881,0.5414848355595342,0.5562632226555215,2.499516546946761,1.196060701689602,0.5414848355595342,0.5488242884999184,1.163378831852205,0.8047662594652034,0.5488242884999184,0.5562632226555215,1.1791476283678,0.815674310257153,1.163378831852205,1.1791476283678,2.499516546946761,1.729038320866809,0.8047662594652034,0.815674310257153,1.729038320866809,1.196060701689602,1.055076292466014,1.056765271615819,4.034448506375719e-05,3.632256872227674e-05,7.386861844705883e-05,5.405867318857143e-05,5.096876062293302e-05,5.100803932848473e-05,1.000000000000064,1.000000000000001,1,1.000000000000001,1.000000000000026,1.00000000000001,1.000000000000014,1.000000000000004,1.288503630458838,1.309120784518159,4.312780887463629,0.667569452650663,0.002905112875421017,0.006335743881827166,17.43171210227468,0.08364128412344811,0.8440256992542907,0.9271731256413545,2.869250838790204,0.4540280493443886,5.643335700690859,2.842488640248359,0.003193755159168235,0.1053915941960707,0.07138830066213563,0.03325667322820682,3.977880005712627e-05,0.001284047021774511,0.07492073314983297,0.05040339804862395,0.001331944870128087,0.0131002029646379,0.9997516179234693,0.9997338679509111,0.998670073104319,0.9992930595483736,-0.02612748143670049,-0.02352284924506565,-0.0478380367026676,-0.03500892322692899,-0.0004933746272782032,-0.0004441904209911188,-0.0009033428493703379,-0.0006610860863242308,0.03662493790636302,0.0006814590438630635,-7.593771142226776,-8.758238840284404,-19.29189685197986,-12.65737520111104,-7.593718760349537,-8.75824821175636,-19.29195946522728,-12.65737804342822,0.342625821008293,5.748136832924323e-05,0.07138830066213375,0.03325667322820647,3.977880005712572e-05,0.001284047021774506,0.4,0.2,0.3,0.1,0.005310386418490837,0.003546427404136963,0.1251139931285439,0.01243002638357119,0.4,0.2,0.3,0.1,0,0.4000993775142057,0.2000532405788421,0.3003995093869832,0.1000707440569983,0.2238794654791973,0.103895585694506,0.5922922227941441,0.07993272603215264,0,0,0,0,0.2238794654791973,0.1038955856945059,0.5922922227941441,0.07993272603215262,0,1,1,50,-4385.565212189214,101325,27.97321137913777,210.246,0.4,0.2,0.3,0.1,0.005310386418490837,0.003546427404136963,0.1251139931285439,0.01243002638357119,0.4,0.2,0.3,0.1,1,0.0006814590438630635,50,-4385.565212189214,101325,27.97321137913777,210.246,0.4,0.2,0.3,0.1,0.005310386418490837,0.003546427404136963,0.1251139931285439,0.01243002638357119,0.4,0.2,0.3,0.1,1
0.002,0.7909436469157644,0.7120949722160257,1.448175986750461,1.059806911691296,0.03498847007756056,0.0006808893484213689,0.5123983901907383,0.5263829401916162,2.365252304041337,1.131813003558758,0.002954492715453774,5.744793140741642e-05,0.7915531900456785,0.7126437503746887,1.449292027984337,1.060623655114897,45.15720544476952,16.84265049115865,45.15720544476952,18.06288217790781,9.031441088953905,13.54716163343086,4.515720544476952,72.92463557322158,81.21364366777044,120.6119537680242,86.65557233368736,36.16687347523884,37.14666791360502,61.852325699624,47.05424762065784,0,0,0,1,-0.9999999999999999,0.03202524833490112,-0.000103373179969025,1,-1,0.0006234381167491294,-3.911568458415126e-08,0.5132186548272542,0.5272255917677535,2.369038679757157,1.133624848013661,5.744793140741642e-05,50,0,50,20,10,15,5,0,0,0,0,20,10,15,5,2506.17,0,2506.17,561.0799999999999,260.38,1484.385,200.325,0,0,0,0,561.08,260.38,1484.385,200.325,11.85228661398707,0.002905873436940085,0.006337515104715757,17.45515896931966,0.08370157309022448,-4385.565212189214,-5585.002369509065,-4385.565212189214,-1754.226084875686,-877.1130424378428,-1315.669563656764,-438.5565212189214,-14980.78956887163,-18963.80535615601,-40838.17346696068,-26449.49128582703,-3459.328297099984,-3561.235237658524,-6083.270668103094,-4646.056453865871,0,0,0,-12.22921112083056,75.32408538241116,56.39478190550207,2.397813326058389,8.045035216672606,50.1234,13.12048411039862,50.1234,101325,12228000,1968.672716824825,2.425709184685578,2,2.397647058823529,2.329142857142857,677480.5439901946,310637.9526196209,112.7845767709761,23520.13999429536,0.004322528252204613,0.00383851627555872,27.97321137913777,-16.1518461637662,27.97321137913777,11.18928455165511,5.594642275827555,8.391963413741331,2.797321137913777,2.431486643224424,-12.26473950435994,-123.9966633124735,-48.87717762965272,21.29794969409937,27.46796912768043,34.03775656627334,37.49110706079933,0,0,0,210.246,0.7446553800382518,0.6819526435290302,0.402,0.5336192893401015,64.28676999999999,0.1667026334480869,0.06932374645678215,9.027633286666894e-05,0.00372893885602483,0.0846183796025021,0.05435912060845997,0.0003881207243629868,0.007369881983966475,0.2467658129481,0.9669921342428135,0,0.02936775893864466,0,0.003640106818542972,0,0.9993762119117717,0,0.0005530118473898885,0,7.077624083861225e-05,0,0.9669921342428135,0.02936775893864466,0.003640106818542972,0.9993762119117717,0.0005530118473898885,7.077624083861225e-05,0.9669921342428135,0.9993762119117717,0.5414848355595342,0.5562632226555215,2.499516546946761,1.196060701689602,0.5414848355595342,0.5488242884999184,1.163378831852205,0.8047662594652034,0.5488242884999184,0.5562632226555215,1.1791476283678,0.815674310257153,1.163378831852205,1.1791476283678,2.499516546946761,1.729038320866809,0.8047662594652034,0.815674310257153,1.729038320866809,1.196060701689602,1.055076292466014,1.056765294203927,4.034448506375719e-05,3.632256872227674e-05,7.386861844705883e-05,5.405867318857143e-05,5.096876062293302e-05,5.100803985350664e-05,1.000000000000064,1.000000000000001,1,1.000000000000001,1.000000000000026,1.00000000000001,1.000000000000014,1.000000000000004,1.288503630458838,1.309120784518159,4.312780887463629,0.667569452650663,0.002905151660438247,0.006335828466342978,17.43194457387263,0.0836424002721177,0.8440256992542907,0.9271731256413545,2.869250838790204,0.4540280493443886,5.643335700690859,2.842488640248359,0.003193755159168235,0.1053915941960707,0.07138830066213563,0.03325667322820682,3.977880005712627e-05,0.001284047021774511,0.07492073314983294,0.05040339804862399,0.001331944870128086,0.01310020296463789,0.9997516146117505,0.999733864401913,0.9986700553407827,0.9992930501073976,-0.02612748143670049,-0.02352284924506565,-0.0478380367026676,-0.03500892322692899,-0.0004933812254058821,-0.0004441963613555991,-0.0009033549301931616,-0.0006610949273350229,0.03662493790636302,0.0006814681663299947,-7.593771142226778,-8.758238840284402,-19.29189685197986,-12.65737520111105,-7.593718759626611,-8.758248211858282,-19.29195946601454,-12.65737804343204,0.342625821008293,5.748213698061018e-05,0.07138830066213375,0.03325667322820647,3.977880005712572e-05,0.001284047021774506,0.4,0.2,0.3,0.1,0.005310386418490834,0.003546427404136962,0.1251139931285439,0.01243002638357122,0.4000000000000001,0.2,0.3,0.1,0,0.4000993788395515,0.2000532412890197,0.3003995147302469,0.1000707450024321,0.2238794654791973,0.103895585694506,0.5922922227941441,0.07993272603215264,0,0,0,0,0.2238794654791973,0.103895585694506,0.5922922227941441,0.07993272603215264,0,1,1,50,-4385.565212189214,101325,27.97321137913777,210.246,0.4,0.2,0.3,0.1,0.005310386418490834,0.003546427404136962,0.1251139931285439,0.01243002638357122,0.4000000000000001,0.2,0.3,0.1,1,0.0006814681663299947,50,-4385.565212189214,101325,27.97321137913777,210.246,0.4,0.2,0.3,0.1,0.005310386418490834,0.003546427404136962,0.1251139931285439,0.01243002638357122,0.4000000000000001,0.2,0.3,0.1,1
0.004,0.7909436387730151,0.712094964885022,1.448175971841518,1.059806900780605,0.03498847007756056,0.0006808984553955289,0.5123983792383421,0.5263829289403035,2.36525225348462,1.131812979366519,0.002954492715453773,5.744869914350055e-05,0.7915531900456786,0.7126437503746889,1.449292027984338,1.060623655114897,45.15720544476952,16.84265049115864,45.15720544476952,18.06288217790781,9.031441088953905,13.54716163343086,4.515720544476952,72.92463557322158,81.21364366777044,120.6119537680242,86.65557233368736,36.16687347523884,37.14666791360502,61.852325699624,47.05424762065784,0,0,0,1,-0.9999999999999999,0.03202524833490112,-0.000103373179969025,1,-1,0.000623446455898995,-3.911673051129197e-08,0.5132186548272542,0.5272255917677535,2.369038679757157,1.133624848013661,5.744869914350055e-05,50,-1.110223024625157e-14,50.00000000000001,20,10,15,5,-5.895713271465243e-17,-3.937325359234483e-17,-1.389044358741029e-15,-1.380010148773892e-16,20,10,15,5.000000000000001,2506.17,-1.456666355359304e-13,2506.170000000001,561.0799999999999,260.38,1484.385,200.325,-1.653983401176859e-15,-1.025200777037475e-15,-1.374584406966535e-13,-5.529010661062598e-15,561.08,260.38,1484.385,200.325,11.85228674533986,0.002905912241219049,0.00633759973424605,17.45539206097788,0.08370269081928682,-4385.565212189213,-5585.002369509059,-4385.565212189213,-1754.226084875685,-877.1130424378425,-1315.669563656764,-438.5565212189213,-14980.78956887163,-18963.80535615601,-40838.17346696068,-26449.49128582703,-3459.328297099984,-3561.235237658524,-6083.270668103094,-4646.056453865871,0,0,0,-12.2293746655871,75.32408538241116,56.39478190550207,2.397813326058389,8.045035216672606,50.1234,13.1204841103986,50.1234,101325,12228000,1968.699005968847,2.425709184685578,2,2.397647058823529,2.329142857142857,677480.5439901946,310637.9526196209,112.7845767709761,23520.13999429536,0.004322528252204613,0.00383851627555872,27.97321137913778,-16.15184616376618,27.97321137913777,11.18928455165511,5.594642275827556,8.391963413741333,2.797321137913778,2.431486643224424,-12.26473950435994,-123.9966633124735,-48.87717762965271,21.29794969409937,27.46796912768043,34.03775656627334,37.49110706079934,0,0,0,210.246,0.7446553800382518,0.6819526435290302,0.402,0.5336192893401015,64.28676999999999,0.1667026334480869,0.06932374645678215,9.027633286666894e-05,0.00372893885602483,0.0846183796025021,0.05435912060845997,0.0003881207243629868,0.007369881983966475,0.2467658129481,0.9669921342428135,0,0.02936775893864466,0,0.003640106818542972,0,0.9993762035632523,0,0.0005530192503257992,0,7.077718642069728e-05,0,0.9669921342428135,0.02936775893864466,0.003640106818542972,0.9993762035632523,0.0005530192503257992,7.077718642069728e-05,0.9669921342428135,0.9993762035632523,0.5414848355595342,0.5562632226555215,2.499516546946761,1.196060701689602,0.5414848355595342,0.5488242884999184,1.163378831852205,0.8047662594652034,0.5488242884999184,0.5562632226555215,1.1791476283678,0.815674310257153,1.163378831852205,1.1791476283678,2.499516546946761,1.729038320866809,0.8047662594652034,0.815674310257153,1.729038320866809,1.196060701689602,1.055076292466014,1.05676531679204,4.034448506375719e-05,3.632256872227674e-05,7.386861844705883e-05,5.405867318857143e-05,5.096876062293301e-05,5.100804037863341e-05,1.000000000000064,1.000000000000001,1,1.000000000000001,1.000000000000026,1.00000000000001,1.000000000000014,1.000000000000004,1.288503630458838,1.309120784518159,4.312780887463629,0.667569452650663,0.002905190445455229,0.006335913050858208,17.43217704546227,0.08364351642076628,0.8440256992542907,0.9271731256413545,2.869250838790204,0.4540280493443886,5.643335700690859,2.842488640248359,0.003193755159168235,0.1053915941960707,0.07138830066213563,0.03325667322820682,3.977880005712627e-05,0.001284047021774511,0.07492073314983294,0.05040339804862399,0.001331944870128086,0.01310020296463789,0.9997516113000312,0.9997338608529143,0.9986700375772417,0.9992930406664191,-0.0261274814367005,-0.02352284924506566,-0.04783803670266761,-0.03500892322692899,-0.0004933878235348694,-0.0004442023017212576,-0.0009033670110183813,-0.0006611037683475682,0.03662493790636302,0.0006814772888001197,-7.593771142226778,-8.758238840284402,-19.29189685197986,-12.65737520111105,-7.593718758948319,-8.758248212006812,-19.29195946690153,-12.65737804350396,0.342625821008293,5.748290563197655e-05,0.07138830066213375,0.03325667322820647,3.977880005712572e-05,0.001284047021774506,0.4,0.2,0.3,0.1,0.005310386418490832,0.003546427404136964,0.1251139931285437,0.01243002638357121,0.4,0.2,0.3,0.09999999999999999,-2.220446049250313e-16,0.4000993801648975,0.2000532419991974,0.3003995200735124,0.1000707459478662,0.2238794654791973,0.103895585694506,0.5922922227941441,0.07993272603215264,0.01135457955139552,0.007037993108480883,0.9436508243011332,0.03795660303899037,0.2238794654791973,0.1038955856945059,0.592292222794144,0.07993272603215262,-5.812320614161465e-17,1,1,50,-4385.565212189213,101325,27.97321137913778,210.246,0.4,0.2,0.3,0.1,0.005310386418490832,0.003546427404136964,0.1251139931285437,0.01243002638357121,0.4,0.2,0.3,0.09999999999999999,1,0.0006814772888001197,50,-4385.565212189213,101325,27.97321137913778,210.246,0.4,0.2,0.3,0.1,0.005310386418490832,0.003546427404136964,0.1251139931285437,0.01243002638357121,0.4,0.2,0.3,0.09999999999999999,1
0.006,0.7909436306310774,0.7120949575547489,1.448175956934061,1.059806889871001,0.03498847007756057,0.0006809075623694367,0.5123983682859449,0.5263829176889898,2.365252202927899,1.131812955174277,0.002954492715453774,5.744946687964233e-05,0.7915531900456785,0.7126437503746887,1.449292027984337,1.060623655114897,45.15720544476952,16.84265049115869,45.15720544476952,18.06288217790781,9.031441088953905,13.54716163343086,4.515720544476952,72.92463557322158,81.21364366777044,120.6119537680242,86.65557233368736,36.16687347523884,37.14666791360502,61.852325699624,47.05424762065784,0,0,0,1,-0.9999999999999999,0.03202524833490113,-0.000103373179969025,1,-1,0.0006234547950485496,-3.911777645244095e-08,0.513218654827254,0.5272255917677534,2.369038679757156,1.133624848013661,5.744946687964233e-05,50,-1.110223024625157e-14,50.00000000000001,20,10,15,5,-5.895713271465254e-17,-3.937325359234486e-17,-1.389044358741033e-15,-1.380010148773895e-16,20.00000000000001,10,15.00000000000001,5.000000000000001,2506.17,-1.456666355359308e-13,2506.170000000001,561.0799999999999,260.38,1484.385,200.325,-1.653983401176862e-15,-1.025200777037476e-15,-1.374584406966539e-13,-5.529010661062608e-15,561.0800000000002,260.3800000000001,1484.385000000001,200.325,11.85228687667286,0.002905951045498013,0.006337684363776344,17.45562515263611,0.08370380854834913,-4385.565212189214,-5585.002369509075,-4385.565212189214,-1754.226084875686,-877.1130424378428,-1315.669563656764,-438.5565212189214,-14980.78956887163,-18963.80535615601,-40838.17346696068,-26449.49128582703,-3459.328297099984,-3561.235237658524,-6083.270668103094,-4646.056453865871,0,0,0,-12.22953821031364,75.32408538241113,56.39478190550212,2.397813326058387,8.0450352166726,50.1234,13.12048411039864,50.1234,101325,12228000,1968.725295112868,2.425709184685578,2,2.397647058823529,2.329142857142857,677480.5439901946,310637.9526196209,112.7845767709761,23520.13999429536,0.004322528252204614,0.00383851627555872,27.97321137913778,-16.15184616376623,27.97321137913777,11.18928455165511,5.594642275827557,8.391963413741333,2.797321137913778,2.43148664322441,-12.26473950435995,-123.9966633124735,-48.87717762965273,21.29794969409937,27.46796912768043,34.03775656627334,37.49110706079934,0,0,0,210.246,0.7446553800382518,0.6819526435290302,0.402,0.5336192893401015,64.28676999999999,0.1667026334480869,0.06932374645678215,9.027633286666894e-05,0.00372893885602483,0.0846183796025021,0.05435912060845997,0.0003881207243629868,0.007369881983966475,0.2467658129481,0.9669921342428135,0,0.02936775893864466,0,0.003640106818542972,0,0.9993761952147349,0,0.0005530266532085524,0,7.077813205598722e-05,0,0.9669921342428135,0.02936775893864466,0.003640106818542972,0.9993761952147349,0.0005530266532085524,7.077813205598722e-05,0.9669921342428135,0.9993761952147349,0.5414848355595342,0.5562632226555215,2.499516546946761,1.196060701689602,0.5414848355595342,0.5488242884999184,1.163378831852205,0.8047662594652034,0.5488242884999184,0.5562632226555215,1.1791476283678,0.815674310257153,1.163378831852205,1.1791476283678,2.499516546946761,1.729038320866809,0.8047662594652034,0.815674310257153,1.729038320866809,1.196060701689602,1.055076292466014,1.056765339380155,4.034448506375719e-05,3.632256872227674e-05,7.386861844705883e-05,5.405867318857143e-05,5.096876062293302e-05,5.100804090370785e-05,1.000000000000064,1.000000000000001,1,1.000000000000001,1.000000000000026,1.00000000000001,1.000000000000014,1.000000000000004,1.288503630458838,1.309120784518159,4.312780887463629,0.667569452650663,0.002905229230471956,0.00633599763537284,17.4324095170437,0.08364463256939392,0.8440256992542907,0.9271731256413545,2.869250838790204,0.4540280493443886,5.643335700690859,2.842488640248359,0.003193755159168235,0.1053915941960707,0.07138830066213563,0.03325667322820682,3.977880005712627e-05,0.001284047021774511,0.07492073314983297,0.05040339804862395,0.001331944870128087,0.0131002029646379,0.9997516079883125,0.9997338573039162,0.9986700198137044,0.9992930312254426,-0.02612748143670049,-0.02352284924506565,-0.0478380367026676,-0.03500892322692899,-0.0004933944216626465,-0.0004442082420858265,-0.0009033790918413849,-0.0006611126093584919,0.03662493790636302,0.0006814864112684393,-7.593771142226776,-8.758238840284404,-19.29189685197986,-12.65737520111104,-7.593718758247709,-8.75824821213204,-19.29195946773866,-12.65737804354182,0.342625821008293,5.748367428334233e-05,0.07138830066213375,0.03325667322820647,3.977880005712572e-05,0.001284047021774506,0.4,0.2,0.3,0.1,0.005310386418490841,0.003546427404136967,0.1251139931285441,0.01243002638357123,0.4,0.2,0.3,0.09999999999999999,-2.220446049250313e-16,0.4000993814902433,0.200053242709375,0.3003995254167769,0.1000707468933002,0.2238794654791973,0.103895585694506,0.5922922227941441,0.07993272603215264,0.01135457955139551,0.007037993108480867,0.9436508243011332,0.03795660303899032,0.2238794654791973,0.1038955856945059,0.5922922227941441,0.07993272603215262,-5.812320614161484e-17,1,1,50,-4385.565212189214,101325,27.97321137913778,210.246,0.4,0.2,0.3,0.1,0.005310386418490841,0.003546427404136967,0.1251139931285441,0.01243002638357123,0.4,0.2,0.3,0.09999999999999999,1,0.0006814864112684393,50,-4385.565212189214,101325,27.97321137913778,210.246,0.4,0.2,0.3,0.1,0.005310386418490841,0.003546427404136967,0.1251139931285441,0.01243002638357123,0.4,0.2,0.3,0.09999999999999999,1
