"time","B1.D[1]","B1.Ext_r[1]","B1.Fin_c[1]","B1.Fin_c[2]","B1.Fin_c[3]","B1.Fin_c[4]","B1.Hf_c[1]","B1.Hf_c[2]","B1.Hf_c[3]","B1.Hf_c[4]","B1.Hr","B1.Hr_r[1]","B1.Kmod[1]","B1.N[1]","B1.Ndel[1]","B1.Psat[1]","B1.Psat[2]","B1.Psat[3]","B1.Psat[4]","B1.Q","B1.SC_rc[1,1]","B1.SC_rc[1,2]","B1.SC_rc[1,3]","B1.SC_rc[1,4]","B1.Scabs[1,1]","B1.Scabs[1,2]","B1.Scabs[1,3]","B1.Scabs[1,4]","B1.Schk_r[1]","B1.T","B1.X_r[1,1]","B1.X_r[1,2]","B1.X_r[1,3]","B1.X_r[1,4]","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[1,3]","S1.Cp_pc[1,4]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[2,3]","S1.Cp_pc[2,4]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cp_pc[3,3]","S1.Cp_pc[3,4]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[1,3]","S1.F_pc[1,4]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[2,3]","S1.F_pc[2,4]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.F_pc[3,3]","S1.F_pc[3,4]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[1,3]","S1.Fm_pc[1,4]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[2,3]","S1.Fm_pc[2,4]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.Fm_pc[3,3]","S1.Fm_pc[3,4]","S1.H_p[1]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[1,3]","S1.H_pc[1,4]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[2,3]","S1.H_pc[2,4]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.H_pc[3,3]","S1.H_pc[3,4]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.K_c[3]","S1.K_c[4]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.Pvap_c[3]","S1.Pvap_c[4]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[1,3]","S1.S_pc[1,4]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[2,3]","S1.S_pc[2,4]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.S_pc[3,3]","S1.S_pc[3,4]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gma_c[3]","S1.gma_c[4]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmabubl_c[3]","S1.gmabubl_c[4]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.gmadew_c[3]","S1.gmadew_c[4]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.philiqbubl_c[3]","S1.philiqbubl_c[4]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.phivapdew_c[3]","S1.phivapdew_c[4]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[1,3]","S1.x_pc[1,4]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[2,3]","S1.x_pc[2,4]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.x_pc[3,3]","S1.x_pc[3,4]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[1,3]","S1.xm_pc[1,4]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[2,3]","S1.xm_pc[2,4]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xm_pc[3,3]","S1.xm_pc[3,4]","S1.xmliq","S1.xmvap","S1.xvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[1,3]","S2.Cp_pc[1,4]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[2,3]","S2.Cp_pc[2,4]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cp_pc[3,3]","S2.Cp_pc[3,4]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[1]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[1,3]","S2.F_pc[1,4]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[2,3]","S2.F_pc[2,4]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.F_pc[3,3]","S2.F_pc[3,4]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[1,3]","S2.Fm_pc[1,4]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[2,3]","S2.Fm_pc[2,4]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.Fm_pc[3,3]","S2.Fm_pc[3,4]","S2.H_p[1]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[1,3]","S2.H_pc[1,4]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[2,3]","S2.H_pc[2,4]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.H_pc[3,3]","S2.H_pc[3,4]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.K_c[3]","S2.K_c[4]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.P","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.Pvap_c[3]","S2.Pvap_c[4]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[1,3]","S2.S_pc[1,4]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[2,3]","S2.S_pc[2,4]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.S_pc[3,3]","S2.S_pc[3,4]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.gma_c[1]","S2.gma_c[2]","S2.gma_c[3]","S2.gma_c[4]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmabubl_c[3]","S2.gmabubl_c[4]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.gmadew_c[3]","S2.gmadew_c[4]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.philiqbubl_c[3]","S2.philiqbubl_c[4]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.phivapdew_c[3]","S2.phivapdew_c[4]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[1,3]","S2.x_pc[1,4]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[2,3]","S2.x_pc[2,4]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.x_pc[3,3]","S2.x_pc[3,4]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[1,3]","S2.xm_pc[1,4]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[2,3]","S2.xm_pc[2,4]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xm_pc[3,3]","S2.xm_pc[3,4]","S2.xmliq","S2.xmvap","S2.xvap","B1.BC_r[1]","B1.Fin","B1.Fout","B1.Hin","B1.Hout","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[1,3]","B1.In.x_pc[1,4]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[2,3]","B1.In.x_pc[2,4]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.x_pc[3,3]","B1.In.x_pc[3,4]","B1.In.xvap","B1.Out.F","B1.Out.H","B1.Out.P","B1.Out.S","B1.Out.T","B1.Out.x_pc[1,1]","B1.Out.x_pc[1,2]","B1.Out.x_pc[1,3]","B1.Out.x_pc[1,4]","B1.Out.x_pc[2,1]","B1.Out.x_pc[2,2]","B1.Out.x_pc[2,3]","B1.Out.x_pc[2,4]","B1.Out.x_pc[3,1]","B1.Out.x_pc[3,2]","B1.Out.x_pc[3,3]","B1.Out.x_pc[3,4]","B1.Out.xvap","B1.Pin","B1.Pout","B1.Sin","B1.Sout","B1.Tin","B1.Tout","B1.enConn.Q","B1.xin_c[1]","B1.xin_c[2]","B1.xin_c[3]","B1.xin_c[4]","B1.xout_c[1]","B1.xout_c[2]","B1.xout_c[3]","B1.xout_c[4]","B1.xvapin","B1.xvapout","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[1,3]","S1.In.x_pc[1,4]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[2,3]","S1.In.x_pc[2,4]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.x_pc[3,3]","S1.In.x_pc[3,4]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[1,3]","S1.Out.x_pc[1,4]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[2,3]","S1.Out.x_pc[2,4]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.x_pc[3,3]","S1.Out.x_pc[3,4]","S1.Out.xvap","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[1,3]","S2.In.x_pc[1,4]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[2,3]","S2.In.x_pc[2,4]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.x_pc[3,3]","S2.In.x_pc[3,4]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[1,3]","S2.Out.x_pc[1,4]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[2,3]","S2.Out.x_pc[2,4]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.x_pc[3,3]","S2.Out.x_pc[3,4]","S2.Out.xvap","S2.T"
0,0,0.2071067811865475,5,5,0,0,-234950,-432800,-241814,-444500,38.44730285947069,18564,0.5,0,0,71520.31515473584,18430.74595639408,31227.68586873522,79490.8544669628,0,-1,-1,1,1,-1,-1,1,1,1,363.4482857484887,0.414213562373095,0.414213562373095,0,0,134.5443796139434,134.5443796139434,0,67.27218980697172,67.27218980697172,0,0,133.5718146508347,135.5169445770522,75.64228587961946,184.039360378089,72.30552417005926,71.31357420043356,33.8731754597593,123.502570751105,0,0,0,10,10,0,5,5,0,0,5,5,0,0,0,0,0,0,530.61,530.61,0,230.345,300.265,0,0,230.345,300.265,0,0,0,0,0,0,-28300.43357114985,-28300.43357114985,0,-14150.21678557493,-14150.21678557493,-0,-0,-36401.8485410908,-20199.01860120891,-40570.95278318256,-27348.82154176024,3095.64914009738,3046.843396516237,1518.491124821209,5338.720491702606,0,0,0,0.7058506306907066,0.1818973200729739,0.3081932974955364,0.7845137376458209,53.061,53.061,0,101325,44975.53055556496,29308.66502418783,71520.31515473584,18430.74595639408,31227.68586873522,79490.8544669628,-76.0771917132258,-76.0771917132258,0,-38.0385958566129,-38.0385958566129,-0,-0,-99.68084551455875,-52.47353791189285,0,0,0,0,0,0,0,0,0,343.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,1,0.4341135674035544,0.5658864325964456,0,0,0.4341135674035544,0.5658864325964456,-0,-0,-0,-0,-0,-0,1,0,0,132.3513958504241,138.0886934673077,84.76217786365221,38.76482634508414,38.76482634508414,27.41087158012792,27.41087158012792,145.9222098999817,141.3420578758025,75.83384697334114,189.7295833309265,75.46505988486503,74.51916385195308,34.00265101607879,128.1510940851074,0,0,0,10,8.924119164371156,1.075880835628844,2.928932188134525,2.928932188134525,2.071067811865475,2.071067811865475,2.467979438484046,2.794509837272398,1.909767205394057,1.751862683220654,0.4609527496504784,0.1344223508621256,0.1613006064714184,0.3192051286448212,530.6079289321882,470.2701137822537,60.33781514993434,134.9329769751694,175.8911646940426,37.31028663075654,182.4735006322195,113.6973447515215,167.8186992577193,34.40445620517394,154.349613567839,21.23563222364789,8.072465436323226,2.905830425582603,28.12388706438061,-24455.70328520278,-28031.8106371563,5207.068925777052,-7162.909653549767,-7162.909653549767,-5064.941989051625,-5064.941989051625,-33280.43659689178,-18867.06657209635,-38982.97430809854,-23318.70907858217,4595.43217259158,4527.004531260253,2207.355246007182,7892.511785807077,0,0,0,1.549230584118012,0.3989946136002899,0.7005784241628099,1.511370663157334,53.06079289321882,52.69653005752883,56.08224735657399,101325,104236.229851961,74735.00800421239,156975.7889357576,40428.12922304938,70986.10882829671,153139.6324444169,-54.68729748920342,-64.45141308620518,26.30320651155645,-16.01753858982163,-16.01753858982163,-11.32611015478008,-11.32611015478008,-79.62121774075499,-41.01725982103686,-93.81918970497694,-48.44707033948328,20.95159564103865,30.98911669643993,22.47152641612642,33.99418884778561,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.276551600558771,0.3131412507835237,0.2140006391912216,0.1963065094664836,0.4284421976724358,0.1249416723586835,0.14992423057442,0.2966918993944607,0.8924119164371156,0.2542988327496589,0.3314898913177032,0.07031611213545359,0.3438951637971842,0.2417702963028735,0.3568559734914887,0.07315892547044575,0.3282148047351921,0.3519456607913156,0.1337878313336974,0.04815935774873289,0.4661071501262541,0.8862855003479496,0.1137144996520501,0.1075880835628844,1,10,10,-28300.43357114985,-24455.70328520278,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-24455.70328520278,101325,-54.68729748920342,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.276551600558771,0.3131412507835237,0.2140006391912216,0.1963065094664836,0.4284421976724358,0.1249416723586835,0.14992423057442,0.2966918993944607,0.1075880835628844,101325,101325,-76.0771917132258,-54.68729748920342,343.15,363.4482857484887,0,0.5,0.5,0,0,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0,0.1075880835628844,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-24455.70328520278,101325,-54.68729748920342,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.276551600558771,0.3131412507835237,0.2140006391912216,0.1963065094664836,0.4284421976724358,0.1249416723586835,0.14992423057442,0.2966918993944607,0.1075880835628844,10,-24455.70328520278,101325,-54.68729748920342,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.276551600558771,0.3131412507835237,0.2140006391912216,0.1963065094664836,0.4284421976724358,0.1249416723586835,0.14992423057442,0.2966918993944607,0.1075880835628844,363.4482857484887
0.002,0,0.2071067811865475,5,5,0,0,-234950,-432800,-241814,-444500,38.44730285947068,18564,0.5,0,0,71520.31515473584,18430.74595639408,31227.68586873522,79490.8544669628,0,-1,-1,1,1,-1,-1,1,1,1,363.4482857484887,0.414213562373095,0.414213562373095,0,0,134.5443796139434,134.5443796139434,0,67.27218980697172,67.27218980697172,0,0,133.5718146508347,135.5169445770522,75.64228587961946,184.039360378089,72.30552417005926,71.31357420043356,33.8731754597593,123.502570751105,0,0,0,10,10,0,5,5,0,0,5,5,0,0,0,0,0,0,530.61,530.61,0,230.345,300.265,0,0,230.345,300.265,0,0,0,0,0,0,-28300.43357114985,-28300.43357114985,0,-14150.21678557493,-14150.21678557493,-0,-0,-36401.8485410908,-20199.01860120891,-40570.95278318256,-27348.82154176024,3095.64914009738,3046.843396516237,1518.491124821209,5338.720491702606,0,0,0,0.7058506306907066,0.1818973200729739,0.3081932974955364,0.7845137376458209,53.061,53.061,0,101325,44975.53055556496,29308.66502418783,71520.31515473584,18430.74595639408,31227.68586873522,79490.8544669628,-76.0771917132258,-76.0771917132258,0,-38.0385958566129,-38.0385958566129,-0,-0,-99.68084551455875,-52.47353791189285,0,0,0,0,0,0,0,0,0,343.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,1,0.4341135674035544,0.5658864325964456,0,0,0.4341135674035544,0.5658864325964456,-0,-0,-0,-0,-0,-0,1,0,0,132.3513958504242,138.0886934673077,84.76217786365223,38.76482634508415,38.76482634508415,27.41087158012793,27.41087158012793,145.9222098999817,141.3420578758025,75.83384697334114,189.7295833309265,75.46505988486503,74.51916385195308,34.00265101607879,128.1510940851074,0,0,0,10,8.924119164371158,1.075880835628843,2.928932188134525,2.928932188134525,2.071067811865475,2.071067811865475,2.467979438484047,2.7945098372724,1.909767205394057,1.751862683220654,0.4609527496504783,0.1344223508621255,0.1613006064714182,0.3192051286448209,530.6079289321882,470.2701137822539,60.3378151499343,134.9329769751694,175.8911646940426,37.31028663075654,182.4735006322195,113.6973447515216,167.8186992577194,34.40445620517394,154.349613567839,21.23563222364789,8.072465436323222,2.905830425582599,28.12388706438059,-24455.70328520278,-28031.81063715631,5207.068925777052,-7162.909653549767,-7162.909653549767,-5064.941989051625,-5064.941989051625,-33280.43659689178,-18867.06657209635,-38982.97430809854,-23318.70907858217,4595.43217259158,4527.004531260253,2207.355246007182,7892.511785807077,0,0,0,1.549230584118012,0.3989946136002899,0.7005784241628099,1.511370663157334,53.06079289321882,52.69653005752884,56.08224735657399,101325,104236.229851961,74735.00800421239,156975.7889357576,40428.12922304938,70986.10882829671,153139.6324444169,-54.68729748920343,-64.45141308620518,26.30320651155645,-16.01753858982163,-16.01753858982163,-11.32611015478008,-11.32611015478008,-79.62121774075499,-41.01725982103687,-93.81918970497694,-48.44707033948328,20.95159564103865,30.98911669643993,22.47152641612643,33.99418884778561,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944607,0.8924119164371158,0.2542988327496589,0.3314898913177032,0.07031611213545359,0.3438951637971842,0.2417702963028735,0.3568559734914888,0.07315892547044571,0.3282148047351919,0.3519456607913157,0.1337878313336974,0.04815935774873286,0.466107150126254,0.88628550034795,0.11371449965205,0.1075880835628843,1,10,10,-28300.43357114985,-24455.70328520278,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-24455.70328520278,101325,-54.68729748920343,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944607,0.1075880835628843,101325,101325,-76.0771917132258,-54.68729748920343,343.15,363.4482857484887,0,0.5,0.5,0,0,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0,0.1075880835628843,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-24455.70328520278,101325,-54.68729748920343,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944607,0.1075880835628843,10,-24455.70328520278,101325,-54.68729748920343,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944607,0.1075880835628843,363.4482857484887
0.004,0,0.2071067811865475,5,5,0,0,-234950,-432800,-241814,-444500,38.44730285947068,18564,0.5,0,0,71520.31515473584,18430.74595639408,31227.68586873522,79490.8544669628,0,-1,-1,1,1,-1,-1,1,1,1,363.4482857484887,0.414213562373095,0.414213562373095,0,0,134.5443796139434,134.5443796139434,0,67.27218980697172,67.27218980697172,0,0,133.5718146508347,135.5169445770522,75.64228587961946,184.039360378089,72.30552417005926,71.31357420043356,33.8731754597593,123.502570751105,0,0,0,10,10,0,5,5,0,0,5,5,0,0,0,0,0,0,530.61,530.61,0,230.345,300.265,0,0,230.345,300.265,0,0,0,0,0,0,-28300.43357114985,-28300.43357114985,0,-14150.21678557493,-14150.21678557493,-0,-0,-36401.8485410908,-20199.01860120891,-40570.95278318256,-27348.82154176024,3095.64914009738,3046.843396516237,1518.491124821209,5338.720491702606,0,0,0,0.7058506306907066,0.1818973200729739,0.3081932974955364,0.7845137376458209,53.061,53.061,0,101325,44975.53055556496,29308.66502418783,71520.31515473584,18430.74595639408,31227.68586873522,79490.8544669628,-76.0771917132258,-76.0771917132258,0,-38.0385958566129,-38.0385958566129,-0,-0,-99.68084551455875,-52.47353791189285,0,0,0,0,0,0,0,0,0,343.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,1,0.4341135674035544,0.5658864325964456,0,0,0.4341135674035544,0.5658864325964456,-0,-0,-0,-0,-0,-0,1,0,0,132.3513958504241,138.0886934673077,84.76217786365221,38.76482634508414,38.76482634508414,27.41087158012792,27.41087158012792,145.9222098999817,141.3420578758025,75.83384697334114,189.7295833309265,75.46505988486503,74.51916385195308,34.00265101607879,128.1510940851074,0,0,0,10,8.924119164371156,1.075880835628843,2.928932188134525,2.928932188134525,2.071067811865475,2.071067811865475,2.467979438484046,2.794509837272399,1.909767205394057,1.751862683220654,0.4609527496504784,0.1344223508621256,0.1613006064714183,0.319205128644821,530.6079289321882,470.2701137822537,60.33781514993431,134.9329769751694,175.8911646940426,37.31028663075654,182.4735006322195,113.6973447515215,167.8186992577193,34.40445620517394,154.3496135678389,21.23563222364789,8.072465436323226,2.905830425582602,28.1238870643806,-24455.70328520278,-28031.8106371563,5207.068925777052,-7162.909653549767,-7162.909653549767,-5064.941989051625,-5064.941989051625,-33280.43659689178,-18867.06657209635,-38982.97430809854,-23318.70907858217,4595.43217259158,4527.004531260253,2207.355246007182,7892.511785807077,0,0,0,1.549230584118012,0.3989946136002899,0.7005784241628099,1.511370663157334,53.06079289321882,52.69653005752883,56.08224735657399,101325,104236.229851961,74735.00800421239,156975.7889357576,40428.12922304938,70986.10882829671,153139.6324444169,-54.68729748920341,-64.45141308620516,26.30320651155645,-16.01753858982163,-16.01753858982163,-11.32611015478008,-11.32611015478008,-79.62121774075499,-41.01725982103687,-93.81918970497694,-48.44707033948328,20.95159564103865,30.98911669643992,22.47152641612643,33.99418884778562,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944606,0.8924119164371156,0.2542988327496589,0.3314898913177032,0.07031611213545359,0.3438951637971842,0.2417702963028735,0.3568559734914888,0.07315892547044574,0.3282148047351919,0.3519456607913157,0.1337878313336974,0.04815935774873288,0.466107150126254,0.8862855003479496,0.11371449965205,0.1075880835628843,1,10,10,-28300.43357114985,-24455.70328520278,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-24455.70328520278,101325,-54.68729748920341,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944606,0.1075880835628843,101325,101325,-76.0771917132258,-54.68729748920341,343.15,363.4482857484887,0,0.5,0.5,0,0,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0,0.1075880835628843,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-28300.43357114985,101325,-76.0771917132258,343.15,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,10,-24455.70328520278,101325,-54.68729748920341,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944606,0.1075880835628843,10,-24455.70328520278,101325,-54.68729748920341,363.4482857484887,0.2928932188134525,0.2928932188134525,0.2071067811865475,0.2071067811865475,0.2765516005587711,0.3131412507835238,0.2140006391912215,0.1963065094664836,0.4284421976724359,0.1249416723586835,0.1499242305744199,0.2966918993944606,0.1075880835628843,363.4482857484887
