"time","K1[1]","K1[2]","K1[3]","K1[4]","K1[5]","K1[6]","K1[7]","K1[8]","K1[9]","K1[10]","K1[11]","K1[12]","K1[13]","K1[14]","K1[15]","K1[16]","K1[17]","K1[18]","K1[19]","K1[20]","K1[21]","K1[22]","K1[23]","K1[24]","K1[25]","K1[26]","K1[27]","K1[28]","K1[29]","K1[30]","K1[31]","K1[32]","K1[33]","K1[34]","K1[35]","K1[36]","K1[37]","K1[38]","K1[39]","K1[40]","K1[41]","P[1]","P[2]","P[3]","P[4]","P[5]","P[6]","P[7]","P[8]","P[9]","P[10]","P[11]","P[12]","P[13]","P[14]","P[15]","P[16]","P[17]","P[18]","P[19]","P[20]","P[21]","P[22]","P[23]","P[24]","P[25]","P[26]","P[27]","P[28]","P[29]","P[30]","P[31]","P[32]","P[33]","P[34]","P[35]","P[36]","P[37]","P[38]","P[39]","P[40]","P[41]","Psat[1]","Psat[2]","delta","gammaBubl1[1]","gammaBubl1[2]","gammaBubl1[3]","gammaBubl1[4]","gammaBubl1[5]","gammaBubl1[6]","gammaBubl1[7]","gammaBubl1[8]","gammaBubl1[9]","gammaBubl1[10]","gammaBubl1[11]","gammaBubl1[12]","gammaBubl1[13]","gammaBubl1[14]","gammaBubl1[15]","gammaBubl1[16]","gammaBubl1[17]","gammaBubl1[18]","gammaBubl1[19]","gammaBubl1[20]","gammaBubl1[21]","gammaBubl1[22]","gammaBubl1[23]","gammaBubl1[24]","gammaBubl1[25]","gammaBubl1[26]","gammaBubl1[27]","gammaBubl1[28]","gammaBubl1[29]","gammaBubl1[30]","gammaBubl1[31]","gammaBubl1[32]","gammaBubl1[33]","gammaBubl1[34]","gammaBubl1[35]","gammaBubl1[36]","gammaBubl1[37]","gammaBubl1[38]","gammaBubl1[39]","gammaBubl1[40]","gammaBubl1[41]","gammaBubl2[1]","gammaBubl2[2]","gammaBubl2[3]","gammaBubl2[4]","gammaBubl2[5]","gammaBubl2[6]","gammaBubl2[7]","gammaBubl2[8]","gammaBubl2[9]","gammaBubl2[10]","gammaBubl2[11]","gammaBubl2[12]","gammaBubl2[13]","gammaBubl2[14]","gammaBubl2[15]","gammaBubl2[16]","gammaBubl2[17]","gammaBubl2[18]","gammaBubl2[19]","gammaBubl2[20]","gammaBubl2[21]","gammaBubl2[22]","gammaBubl2[23]","gammaBubl2[24]","gammaBubl2[25]","gammaBubl2[26]","gammaBubl2[27]","gammaBubl2[28]","gammaBubl2[29]","gammaBubl2[30]","gammaBubl2[31]","gammaBubl2[32]","gammaBubl2[33]","gammaBubl2[34]","gammaBubl2[35]","gammaBubl2[36]","gammaBubl2[37]","gammaBubl2[38]","gammaBubl2[39]","gammaBubl2[40]","gammaBubl2[41]","tow[1,1]","tow[1,2]","tow[2,1]","tow[2,2]","towk[1,1,1]","towk[1,1,2]","towk[1,2,1]","towk[1,2,2]","towk[2,1,1]","towk[2,1,2]","towk[2,2,1]","towk[2,2,2]","towk[3,1,1]","towk[3,1,2]","towk[3,2,1]","towk[3,2,2]","towk[4,1,1]","towk[4,1,2]","towk[4,2,1]","towk[4,2,2]","towk[5,1,1]","towk[5,1,2]","towk[5,2,1]","towk[5,2,2]","towk[6,1,1]","towk[6,1,2]","towk[6,2,1]","towk[6,2,2]","towk[7,1,1]","towk[7,1,2]","towk[7,2,1]","towk[7,2,2]","towk[8,1,1]","towk[8,1,2]","towk[8,2,1]","towk[8,2,2]","towk[9,1,1]","towk[9,1,2]","towk[9,2,1]","towk[9,2,2]","towk[10,1,1]","towk[10,1,2]","towk[10,2,1]","towk[10,2,2]","towk[11,1,1]","towk[11,1,2]","towk[11,2,1]","towk[11,2,2]","towk[12,1,1]","towk[12,1,2]","towk[12,2,1]","towk[12,2,2]","towk[13,1,1]","towk[13,1,2]","towk[13,2,1]","towk[13,2,2]","towk[14,1,1]","towk[14,1,2]","towk[14,2,1]","towk[14,2,2]","towk[15,1,1]","towk[15,1,2]","towk[15,2,1]","towk[15,2,2]","towk[16,1,1]","towk[16,1,2]","towk[16,2,1]","towk[16,2,2]","towk[17,1,1]","towk[17,1,2]","towk[17,2,1]","towk[17,2,2]","towk[18,1,1]","towk[18,1,2]","towk[18,2,1]","towk[18,2,2]","towk[19,1,1]","towk[19,1,2]","towk[19,2,1]","towk[19,2,2]","towk[20,1,1]","towk[20,1,2]","towk[20,2,1]","towk[20,2,2]","towk[21,1,1]","towk[21,1,2]","towk[21,2,1]","towk[21,2,2]","towk[22,1,1]","towk[22,1,2]","towk[22,2,1]","towk[22,2,2]","towk[23,1,1]","towk[23,1,2]","towk[23,2,1]","towk[23,2,2]","towk[24,1,1]","towk[24,1,2]","towk[24,2,1]","towk[24,2,2]","towk[25,1,1]","towk[25,1,2]","towk[25,2,1]","towk[25,2,2]","towk[26,1,1]","towk[26,1,2]","towk[26,2,1]","towk[26,2,2]","towk[27,1,1]","towk[27,1,2]","towk[27,2,1]","towk[27,2,2]","towk[28,1,1]","towk[28,1,2]","towk[28,2,1]","towk[28,2,2]","towk[29,1,1]","towk[29,1,2]","towk[29,2,1]","towk[29,2,2]","towk[30,1,1]","towk[30,1,2]","towk[30,2,1]","towk[30,2,2]","towk[31,1,1]","towk[31,1,2]","towk[31,2,1]","towk[31,2,2]","towk[32,1,1]","towk[32,1,2]","towk[32,2,1]","towk[32,2,2]","towk[33,1,1]","towk[33,1,2]","towk[33,2,1]","towk[33,2,2]","towk[34,1,1]","towk[34,1,2]","towk[34,2,1]","towk[34,2,2]","towk[35,1,1]","towk[35,1,2]","towk[35,2,1]","towk[35,2,2]","towk[36,1,1]","towk[36,1,2]","towk[36,2,1]","towk[36,2,2]","towk[37,1,1]","towk[37,1,2]","towk[37,2,1]","towk[37,2,2]","towk[38,1,1]","towk[38,1,2]","towk[38,2,1]","towk[38,2,2]","towk[39,1,1]","towk[39,1,2]","towk[39,2,1]","towk[39,2,2]","towk[40,1,1]","towk[40,1,2]","towk[40,2,1]","towk[40,2,2]","towk[41,1,1]","towk[41,1,2]","towk[41,2,1]","towk[41,2,2]","y1[1]","y1[2]","y1[3]","y1[4]","y1[5]","y1[6]","y1[7]","y1[8]","y1[9]","y1[10]","y1[11]","y1[12]","y1[13]","y1[14]","y1[15]","y1[16]","y1[17]","y1[18]","y1[19]","y1[20]","y1[21]","y1[22]","y1[23]","y1[24]","y1[25]","y1[26]","y1[27]","y1[28]","y1[29]","y1[30]","y1[31]","y1[32]","y1[33]","y1[34]","y1[35]","y1[36]","y1[37]","y1[38]","y1[39]","y1[40]","y1[41]","y2[1]","y2[2]","y2[3]","y2[4]","y2[5]","y2[6]","y2[7]","y2[8]","y2[9]","y2[10]","y2[11]","y2[12]","y2[13]","y2[14]","y2[15]","y2[16]","y2[17]","y2[18]","y2[19]","y2[20]","y2[21]","y2[22]","y2[23]","y2[24]","y2[25]","y2[26]","y2[27]","y2[28]","y2[29]","y2[30]","y2[31]","y2[32]","y2[33]","y2[34]","y2[35]","y2[36]","y2[37]","y2[38]","y2[39]","y2[40]","y2[41]","z1[1]","z1[2]","z1[3]","z1[4]","z1[5]","z1[6]","z1[7]","z1[8]","z1[9]","z1[10]","z1[11]","z1[12]","z1[13]","z1[14]","z1[15]","z1[16]","z1[17]","z1[18]","z1[19]","z1[20]","z1[21]","z1[22]","z1[23]","z1[24]","z1[25]","z1[26]","z1[27]","z1[28]","z1[29]","z1[30]","z1[31]","z1[32]","z1[33]","z1[34]","z1[35]","z1[36]","z1[37]","z1[38]","z1[39]","z1[40]","z1[41]","z2[1]","z2[2]","z2[3]","z2[4]","z2[5]","z2[6]","z2[7]","z2[8]","z2[9]","z2[10]","z2[11]","z2[12]","z2[13]","z2[14]","z2[15]","z2[16]","z2[17]","z2[18]","z2[19]","z2[20]","z2[21]","z2[22]","z2[23]","z2[24]","z2[25]","z2[26]","z2[27]","z2[28]","z2[29]","z2[30]","z2[31]","z2[32]","z2[33]","z2[34]","z2[35]","z2[36]","z2[37]","z2[38]","z2[39]","z2[40]","z2[41]"
0,1.041032437838183,1.006984727403837,0.9747992859667652,0.9443219200108555,0.9154153735166666,0.8879571852864566,0.861837888153425,0.8369594934427773,0.813234215715404,0.7905834021786882,0.7689366387814246,0.7482310113815477,0.7284105058601693,0.7094255359732133,0.6912325923776299,0.6737940109397457,0.6570778634595721,0.641057979730321,0.625714116927794,0.6110323014289912,0.597005380366574,0.5836338371445274,0.5709269492465985,0.5589044018644518,0.5475985234504127,0.5370573896557552,0.5273491678652984,0.5185682763711887,0.5108442652673447,0.5043548928450863,0.4993458695082732,0.496161570238821,0.4952945233369424,0.4974685718775253,0.5037858615671261,0.5160032292976142,0.5370938546680403,0.5725092581745215,0.6334282613429029,0.7469422786984573,1.000000000000007,19649.91806710174,19728.32799878097,19790.37575233869,19837.0674372225,19869.39111590815,19888.3163381357,19894.79349969327,19889.75297362202,19874.10394724463,19848.73287975182,19814.50147091661,19772.2440001059,19722.76385379588,19666.82900613151,19605.1661464464,19538.45305427849,19467.30869832676,19392.28037002254,19313.82693969885,19232.29702242395,19147.90043141554,19060.67073698898,18970.41597732288,18876.65349613826,18778.5233839572,18674.67288644107,18563.10113753943,18440.94926079507,18304.21462966648,18147.35892384259,17962.76607149141,17739.98588785452,17464.66849083867,17117.0474018602,16669.75582026122,16084.64459082088,15308.08429890434,14263.93025234459,12842.82448224979,10885.65386066915,8157.503974004461,8157.503974004519,19649.91806710174,0.025,2.507654568591467,2.435319070060305,2.364895464822369,2.296361444554338,2.22969503268154,2.164874629785603,2.101879063701776,2.040687644965092,1.981280228374786,1.923637281577314,1.867739961724691,1.813570201452136,1.761110805644109,1.710345560729071,1.661259358571878,1.613838337431736,1.568070042940491,1.523943612652382,1.48144998845001,1.440582161997869,1.401335459560535,1.363707873906961,1.327700452783853,1.293317755661791,1.260568393273615,1.22946566805578,1.200028338211799,1.172281534068886,1.146257863138685,1.121998750429402,1.099556073932183,1.078994172994754,1.060392331155837,1.043847867300908,1.029480013100299,1.017434815528952,1.007891388086658,1.001069953927845,0.9972422947567469,0.9967454659809853,1,1,1.003810533722711,1.008483837756663,1.014081615935202,1.020672421311906,1.028332585163733,1.03714729576117,1.047211854987627,1.058633146910521,1.07153135988303,1.086042013082265,1.10231835007794,1.120534176743987,1.140887239451928,1.163603263179303,1.188940799471298,1.217197073171785,1.248715067268561,1.283892150841558,1.323190641101443,1.36715080392775,1.416406947956173,1.47170746881081,1.533939971813867,1.604162970848014,1.683646167332032,1.773922013495757,1.876852241741859,1.994714420328271,2.130315559693221,2.287142623407725,2.469563922436205,2.68310145887235,2.934803388752107,3.233759579180698,3.591824486431636,4.024644819680497,4.553142333088717,5.205687760515771,6.021343454466407,7.05479113648553,1,0.8390229705841568,0.7575617884226056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02517461818509592,0.04873996429833827,0.07082414400081417,0.09154153735166662,0.110994648160807,0.1292756832230137,0.146467911352486,0.1626468431430807,0.1778812654902048,0.1922341596953561,0.2057635281299255,0.2185231517580507,0.2305632991912943,0.2419314073321704,0.2526727541024046,0.2628311453838288,0.2724496413853865,0.2815713526175073,0.2902403431787709,0.2985026901832871,0.306407764500877,0.3140098220856293,0.3213700310720599,0.3285591140702477,0.3356608685348471,0.3427769591124441,0.3500335865505526,0.3575909856871414,0.3656572973126877,0.374509402131205,0.3845252169350864,0.3962356186695541,0.4104115717989586,0.4282179823320574,0.4515028256354127,0.4833844692012365,0.5295710638114326,0.601756848275758,0.7282687217309963,1.000000000000008,1,0.9748253818149041,0.9512600357016617,0.9291758559991858,0.9084584626483334,0.8890053518391929,0.8707243167769863,0.8535320886475141,0.8373531568569192,0.8221187345097952,0.8077658403046439,0.7942364718700745,0.7814768482419493,0.7694367008087057,0.7580685926678296,0.7473272458975954,0.7371688546161712,0.7275503586146135,0.7184286473824927,0.7097596568212291,0.701497309816713,0.6935922354991231,0.6859901779143707,0.6786299689279401,0.6714408859297523,0.6643391314651529,0.6572230408875559,0.6499664134494474,0.6424090143128586,0.6343427026873123,0.625490597868795,0.6154747830649137,0.6037643813304459,0.5895884282010414,0.5717820176679426,0.5484971743645873,0.5166155307987634,0.4704289361885674,0.398243151724242,0.2717312782690037,-7.549516567451064e-15,0,0.025,0.05,0.07500000000000001,0.09999999999999995,0.1249999999999999,0.1499999999999999,0.1749999999999999,0.1999999999999999,0.2249999999999999,0.2499999999999999,0.2749999999999999,0.2999999999999999,0.325,0.35,0.375,0.4,0.425,0.4500000000000001,0.4750000000000001,0.5000000000000001,0.5250000000000001,0.5500000000000002,0.5750000000000002,0.6000000000000002,0.6250000000000002,0.6500000000000002,0.6750000000000003,0.7000000000000003,0.7250000000000003,0.7500000000000003,0.7750000000000004,0.8000000000000004,0.8250000000000004,0.8500000000000004,0.8750000000000004,0.9000000000000005,0.9250000000000005,0.9500000000000005,0.9750000000000005,1,1,0.975,0.95,0.925,0.9,0.875,0.8500000000000001,0.8250000000000001,0.8,0.7750000000000001,0.7500000000000001,0.7250000000000001,0.7000000000000001,0.675,0.65,0.625,0.6,0.575,0.5499999999999999,0.5249999999999999,0.4999999999999999,0.4749999999999999,0.4499999999999998,0.4249999999999998,0.3999999999999998,0.3749999999999998,0.3499999999999998,0.3249999999999997,0.2999999999999997,0.2749999999999997,0.2499999999999997,0.2249999999999996,0.1999999999999996,0.1749999999999996,0.1499999999999996,0.1249999999999996,0.09999999999999953,0.07499999999999951,0.04999999999999949,0.02499999999999947,-4.440892098500626e-16
0.002,1.041032437838183,1.006984727403837,0.9747992859667652,0.9443219200108555,0.9154153735166666,0.8879571852864566,0.861837888153425,0.8369594934427773,0.813234215715404,0.7905834021786882,0.7689366387814246,0.7482310113815477,0.7284105058601693,0.7094255359732133,0.6912325923776299,0.6737940109397457,0.6570778634595721,0.641057979730321,0.625714116927794,0.6110323014289912,0.597005380366574,0.5836338371445274,0.5709269492465985,0.5589044018644518,0.5475985234504127,0.5370573896557552,0.5273491678652984,0.5185682763711887,0.5108442652673447,0.5043548928450863,0.4993458695082732,0.496161570238821,0.4952945233369424,0.4974685718775253,0.5037858615671261,0.5160032292976142,0.5370938546680403,0.5725092581745215,0.6334282613429029,0.7469422786984573,1.000000000000007,19649.91806710174,19728.32799878097,19790.37575233869,19837.0674372225,19869.39111590815,19888.3163381357,19894.79349969327,19889.75297362202,19874.10394724463,19848.73287975182,19814.50147091661,19772.2440001059,19722.76385379588,19666.82900613151,19605.1661464464,19538.45305427849,19467.30869832676,19392.28037002254,19313.82693969885,19232.29702242395,19147.90043141554,19060.67073698898,18970.41597732288,18876.65349613826,18778.5233839572,18674.67288644107,18563.10113753943,18440.94926079507,18304.21462966648,18147.35892384259,17962.76607149141,17739.98588785452,17464.66849083867,17117.0474018602,16669.75582026122,16084.64459082088,15308.08429890434,14263.93025234459,12842.82448224979,10885.65386066915,8157.503974004461,8157.503974004519,19649.91806710174,0.025,2.507654568591467,2.435319070060305,2.364895464822369,2.296361444554338,2.22969503268154,2.164874629785603,2.101879063701776,2.040687644965092,1.981280228374786,1.923637281577314,1.867739961724691,1.813570201452136,1.761110805644109,1.710345560729071,1.661259358571878,1.613838337431736,1.568070042940491,1.523943612652382,1.48144998845001,1.440582161997869,1.401335459560535,1.363707873906961,1.327700452783853,1.293317755661791,1.260568393273615,1.22946566805578,1.200028338211799,1.172281534068886,1.146257863138685,1.121998750429402,1.099556073932183,1.078994172994754,1.060392331155837,1.043847867300908,1.029480013100299,1.017434815528952,1.007891388086658,1.001069953927845,0.9972422947567469,0.9967454659809853,1,1,1.003810533722711,1.008483837756663,1.014081615935202,1.020672421311906,1.028332585163733,1.03714729576117,1.047211854987627,1.058633146910521,1.07153135988303,1.086042013082265,1.10231835007794,1.120534176743987,1.140887239451928,1.163603263179303,1.188940799471298,1.217197073171785,1.248715067268561,1.283892150841558,1.323190641101443,1.36715080392775,1.416406947956173,1.47170746881081,1.533939971813867,1.604162970848014,1.683646167332032,1.773922013495757,1.876852241741859,1.994714420328271,2.130315559693221,2.287142623407725,2.469563922436205,2.68310145887235,2.934803388752107,3.233759579180698,3.591824486431636,4.024644819680497,4.553142333088717,5.205687760515771,6.021343454466407,7.05479113648553,1,0.8390229705841568,0.7575617884226056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02517461818509592,0.04873996429833827,0.07082414400081417,0.09154153735166662,0.110994648160807,0.1292756832230137,0.146467911352486,0.1626468431430807,0.1778812654902048,0.1922341596953561,0.2057635281299255,0.2185231517580507,0.2305632991912943,0.2419314073321704,0.2526727541024046,0.2628311453838288,0.2724496413853865,0.2815713526175073,0.2902403431787709,0.2985026901832871,0.306407764500877,0.3140098220856293,0.3213700310720599,0.3285591140702477,0.3356608685348471,0.3427769591124441,0.3500335865505526,0.3575909856871414,0.3656572973126877,0.374509402131205,0.3845252169350864,0.3962356186695541,0.4104115717989586,0.4282179823320574,0.4515028256354127,0.4833844692012365,0.5295710638114326,0.601756848275758,0.7282687217309963,1.000000000000008,1,0.9748253818149041,0.9512600357016617,0.9291758559991858,0.9084584626483334,0.8890053518391929,0.8707243167769863,0.8535320886475141,0.8373531568569192,0.8221187345097952,0.8077658403046439,0.7942364718700745,0.7814768482419493,0.7694367008087057,0.7580685926678296,0.7473272458975954,0.7371688546161712,0.7275503586146135,0.7184286473824927,0.7097596568212291,0.701497309816713,0.6935922354991231,0.6859901779143707,0.6786299689279401,0.6714408859297523,0.6643391314651529,0.6572230408875559,0.6499664134494474,0.6424090143128586,0.6343427026873123,0.625490597868795,0.6154747830649137,0.6037643813304459,0.5895884282010414,0.5717820176679426,0.5484971743645873,0.5166155307987634,0.4704289361885674,0.398243151724242,0.2717312782690037,-7.549516567451064e-15,0,0.025,0.05,0.07500000000000001,0.09999999999999995,0.1249999999999999,0.1499999999999999,0.1749999999999999,0.1999999999999999,0.2249999999999999,0.2499999999999999,0.2749999999999999,0.2999999999999999,0.325,0.35,0.375,0.4,0.425,0.4500000000000001,0.4750000000000001,0.5000000000000001,0.5250000000000001,0.5500000000000002,0.5750000000000002,0.6000000000000002,0.6250000000000002,0.6500000000000002,0.6750000000000003,0.7000000000000003,0.7250000000000003,0.7500000000000003,0.7750000000000004,0.8000000000000004,0.8250000000000004,0.8500000000000004,0.8750000000000004,0.9000000000000005,0.9250000000000005,0.9500000000000005,0.9750000000000005,1,1,0.975,0.95,0.925,0.9,0.875,0.8500000000000001,0.8250000000000001,0.8,0.7750000000000001,0.7500000000000001,0.7250000000000001,0.7000000000000001,0.675,0.65,0.625,0.6,0.575,0.5499999999999999,0.5249999999999999,0.4999999999999999,0.4749999999999999,0.4499999999999998,0.4249999999999998,0.3999999999999998,0.3749999999999998,0.3499999999999998,0.3249999999999997,0.2999999999999997,0.2749999999999997,0.2499999999999997,0.2249999999999996,0.1999999999999996,0.1749999999999996,0.1499999999999996,0.1249999999999996,0.09999999999999953,0.07499999999999951,0.04999999999999949,0.02499999999999947,-4.440892098500626e-16
0.004,1.041032437838183,1.006984727403837,0.9747992859667652,0.9443219200108555,0.9154153735166666,0.8879571852864566,0.861837888153425,0.8369594934427773,0.813234215715404,0.7905834021786882,0.7689366387814246,0.7482310113815477,0.7284105058601693,0.7094255359732133,0.6912325923776299,0.6737940109397457,0.6570778634595721,0.641057979730321,0.625714116927794,0.6110323014289912,0.597005380366574,0.5836338371445274,0.5709269492465985,0.5589044018644518,0.5475985234504127,0.5370573896557552,0.5273491678652984,0.5185682763711887,0.5108442652673447,0.5043548928450863,0.4993458695082732,0.496161570238821,0.4952945233369424,0.4974685718775253,0.5037858615671261,0.5160032292976142,0.5370938546680403,0.5725092581745215,0.6334282613429029,0.7469422786984573,1.000000000000007,19649.91806710174,19728.32799878097,19790.37575233869,19837.0674372225,19869.39111590815,19888.3163381357,19894.79349969327,19889.75297362202,19874.10394724463,19848.73287975182,19814.50147091661,19772.2440001059,19722.76385379588,19666.82900613151,19605.1661464464,19538.45305427849,19467.30869832676,19392.28037002254,19313.82693969885,19232.29702242395,19147.90043141554,19060.67073698898,18970.41597732288,18876.65349613826,18778.5233839572,18674.67288644107,18563.10113753943,18440.94926079507,18304.21462966648,18147.35892384259,17962.76607149141,17739.98588785452,17464.66849083867,17117.0474018602,16669.75582026122,16084.64459082088,15308.08429890434,14263.93025234459,12842.82448224979,10885.65386066915,8157.503974004461,8157.503974004519,19649.91806710174,0.025,2.507654568591467,2.435319070060305,2.364895464822369,2.296361444554338,2.22969503268154,2.164874629785603,2.101879063701776,2.040687644965092,1.981280228374786,1.923637281577314,1.867739961724691,1.813570201452136,1.761110805644109,1.710345560729071,1.661259358571878,1.613838337431736,1.568070042940491,1.523943612652382,1.48144998845001,1.440582161997869,1.401335459560535,1.363707873906961,1.327700452783853,1.293317755661791,1.260568393273615,1.22946566805578,1.200028338211799,1.172281534068886,1.146257863138685,1.121998750429402,1.099556073932183,1.078994172994754,1.060392331155837,1.043847867300908,1.029480013100299,1.017434815528952,1.007891388086658,1.001069953927845,0.9972422947567469,0.9967454659809853,1,1,1.003810533722711,1.008483837756663,1.014081615935202,1.020672421311906,1.028332585163733,1.03714729576117,1.047211854987627,1.058633146910521,1.07153135988303,1.086042013082265,1.10231835007794,1.120534176743987,1.140887239451928,1.163603263179303,1.188940799471298,1.217197073171785,1.248715067268561,1.283892150841558,1.323190641101443,1.36715080392775,1.416406947956173,1.47170746881081,1.533939971813867,1.604162970848014,1.683646167332032,1.773922013495757,1.876852241741859,1.994714420328271,2.130315559693221,2.287142623407725,2.469563922436205,2.68310145887235,2.934803388752107,3.233759579180698,3.591824486431636,4.024644819680497,4.553142333088717,5.205687760515771,6.021343454466407,7.05479113648553,1,0.8390229705841568,0.7575617884226056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02517461818509592,0.04873996429833827,0.07082414400081417,0.09154153735166662,0.110994648160807,0.1292756832230137,0.146467911352486,0.1626468431430807,0.1778812654902048,0.1922341596953561,0.2057635281299255,0.2185231517580507,0.2305632991912943,0.2419314073321704,0.2526727541024046,0.2628311453838288,0.2724496413853865,0.2815713526175073,0.2902403431787709,0.2985026901832871,0.306407764500877,0.3140098220856293,0.3213700310720599,0.3285591140702477,0.3356608685348471,0.3427769591124441,0.3500335865505526,0.3575909856871414,0.3656572973126877,0.374509402131205,0.3845252169350864,0.3962356186695541,0.4104115717989586,0.4282179823320574,0.4515028256354127,0.4833844692012365,0.5295710638114326,0.601756848275758,0.7282687217309963,1.000000000000008,1,0.9748253818149041,0.9512600357016617,0.9291758559991858,0.9084584626483334,0.8890053518391929,0.8707243167769863,0.8535320886475141,0.8373531568569192,0.8221187345097952,0.8077658403046439,0.7942364718700745,0.7814768482419493,0.7694367008087057,0.7580685926678296,0.7473272458975954,0.7371688546161712,0.7275503586146135,0.7184286473824927,0.7097596568212291,0.701497309816713,0.6935922354991231,0.6859901779143707,0.6786299689279401,0.6714408859297523,0.6643391314651529,0.6572230408875559,0.6499664134494474,0.6424090143128586,0.6343427026873123,0.625490597868795,0.6154747830649137,0.6037643813304459,0.5895884282010414,0.5717820176679426,0.5484971743645873,0.5166155307987634,0.4704289361885674,0.398243151724242,0.2717312782690037,-7.549516567451064e-15,0,0.025,0.05,0.07500000000000001,0.09999999999999995,0.1249999999999999,0.1499999999999999,0.1749999999999999,0.1999999999999999,0.2249999999999999,0.2499999999999999,0.2749999999999999,0.2999999999999999,0.325,0.35,0.375,0.4,0.425,0.4500000000000001,0.4750000000000001,0.5000000000000001,0.5250000000000001,0.5500000000000002,0.5750000000000002,0.6000000000000002,0.6250000000000002,0.6500000000000002,0.6750000000000003,0.7000000000000003,0.7250000000000003,0.7500000000000003,0.7750000000000004,0.8000000000000004,0.8250000000000004,0.8500000000000004,0.8750000000000004,0.9000000000000005,0.9250000000000005,0.9500000000000005,0.9750000000000005,1,1,0.975,0.95,0.925,0.9,0.875,0.8500000000000001,0.8250000000000001,0.8,0.7750000000000001,0.7500000000000001,0.7250000000000001,0.7000000000000001,0.675,0.65,0.625,0.6,0.575,0.5499999999999999,0.5249999999999999,0.4999999999999999,0.4749999999999999,0.4499999999999998,0.4249999999999998,0.3999999999999998,0.3749999999999998,0.3499999999999998,0.3249999999999997,0.2999999999999997,0.2749999999999997,0.2499999999999997,0.2249999999999996,0.1999999999999996,0.1749999999999996,0.1499999999999996,0.1249999999999996,0.09999999999999953,0.07499999999999951,0.04999999999999949,0.02499999999999947,-4.440892098500626e-16
