"time","$cse1","$cse2","$cse3","$cse4","$cse5","$cse6","$cse7","B1.Pdel","B1.Tdel","B1.xvapin","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[1,3]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[2,3]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cp_pc[3,3]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[1,3]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[2,3]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.F_pc[3,3]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[1,3]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[2,3]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.Fm_pc[3,3]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[1,3]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[2,3]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.H_pc[3,3]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.K_c[3]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.Pvap_c[3]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[1,3]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[2,3]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.S_pc[3,3]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gma_c[3]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmabubl_c[3]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.gmadew_c[3]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.philiqbubl_c[3]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.phivapdew_c[3]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[1,3]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[2,3]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.x_pc[3,3]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[1,3]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[2,3]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xm_pc[3,3]","S1.xmliq","S1.xmvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[1,3]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[2,3]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cp_pc[3,3]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[1,3]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[2,3]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.F_pc[3,3]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[1,3]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[2,3]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.Fm_pc[3,3]","S2.H_p[1]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[1,3]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[2,3]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.H_pc[3,3]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.K_c[3]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.P","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.Pvap_c[3]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[1,3]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[2,3]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.S_pc[3,3]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.T","S2.gma_c[1]","S2.gma_c[2]","S2.gma_c[3]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmabubl_c[3]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.gmadew_c[3]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.philiqbubl_c[3]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.phivapdew_c[3]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[1,3]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[2,3]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.x_pc[3,3]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[1,3]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[2,3]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xm_pc[3,3]","S2.xmliq","S2.xmvap","S2.xvap","B1.Fin","B1.Fout","B1.Hin","B1.Hout","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[1,3]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[2,3]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.x_pc[3,3]","B1.In.xvap","B1.Out.F","B1.Out.H","B1.Out.P","B1.Out.S","B1.Out.T","B1.Out.x_pc[1,1]","B1.Out.x_pc[1,2]","B1.Out.x_pc[1,3]","B1.Out.x_pc[2,1]","B1.Out.x_pc[2,2]","B1.Out.x_pc[2,3]","B1.Out.x_pc[3,1]","B1.Out.x_pc[3,2]","B1.Out.x_pc[3,3]","B1.Out.xvap","B1.Pin","B1.Pout","B1.Sin","B1.Sout","B1.Tin","B1.Tout","B1.x_c[1]","B1.x_c[2]","B1.x_c[3]","B1.xvapout","S1.H_p[1]","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[1,3]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[2,3]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.x_pc[3,3]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[1,3]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[2,3]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.x_pc[3,3]","S1.Out.xvap","S1.xvap","S2.F_p[1]","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[1,3]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[2,3]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.x_pc[3,3]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[1,3]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[2,3]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.x_pc[3,3]","S2.Out.xvap"
0,178914.4850035809,5.866317598907419,105928.2212674378,47048.73045398336,5.589262378504376e-06,9.440354874602231e-06,2.125455863209876e-05,101325,-19.05310768779572,0.2603000794774431,94.2517483997423,107.6885438458701,56.0681391456395,31.10307697191496,31.10307697191496,32.04559445591239,101.1370876386971,151.588888687638,75.9651946969648,49.8638347733697,76.78783086508801,34.06022987798914,0,0,0,100,73.96999205225569,26.03000794774431,33,33,34,20.76731685540705,24.11708700806194,29.08558818878671,12.23268314459296,8.882912991938056,4.914411811213297,3190.173,2300.453319276351,889.7196807236494,1057.386,1520.277,612.51,665.4263666809526,1111.050081374406,523.9768712209926,391.9596333190476,409.2269186255944,88.53312877900754,-33731.55934310459,3899.633188826529,-7898.931788949945,-7898.931788949945,-8138.293358312066,-29476.30691960057,-31886.2311119577,-38299.94269589081,3484.572139813121,5246.448110141977,2498.381171579422,0,0,0,1.673873403352274,1.046674947563474,0.4801478257482009,31.90173,31.09981839191234,34.18053818922288,202650,215017.976035192,166032.1272905123,339210.4451893382,212108.6781237381,97301.9568878729,-60.03858130540295,-86.27373118159252,14.51436665094406,-19.81273183078298,-19.81273183078298,-20.413117643837,-73.38526226877987,-80.58906865230506,-100.1897783970235,10.93613619875374,18.8506688426818,15.58313428088438,0,0,0,372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.280753266010034,0.3260387940967273,0.3932079398932388,0.4699454248784819,0.3412566377148504,0.1887979374066679,0.739699920522557,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2892588000395828,0.4829700616241613,0.2277711383362558,0.4405428381670158,0.4599503950421233,0.09950676679086105,0.7211061341426784,0.2788938658573216,86.79884411188853,101.538963144407,54.33845151855944,28.64361855692322,28.64361855692322,29.5116069980421,94.95309126520969,139.3324869605718,75.71616629525506,48.46258667607035,73.83327655895751,33.93438320396731,0,0,0,68.77127275788557,31.22872724211443,33,33,34,18.31482950747909,22.37705025257325,28.07939299783323,14.68517049252091,10.62294974742675,5.920607002166769,3190.173,2123.582360020408,1066.590639979592,1057.386,1520.277,612.51,586.843767078645,1030.888328085797,505.8502648559657,470.5422329213549,489.388671914203,106.6597351440344,-23936.15693621196,-36097.60438375312,2845.537145052067,-7898.931788949945,-7898.931788949945,-8138.293358312066,-31836.38612175978,-34927.00220582627,-39809.86802605652,2547.886928074844,3811.505588244553,1850.640837286371,0,0,0,1.765748680025471,1.045430261706763,0.4643348675448642,31.90173,30.87891607730802,34.15415017430521,101325,109994.6614237905,82059.20263485683,178914.4850035809,105928.2212674378,47048.73045398336,-58.27027988742793,-92.61881736857924,17.37137600321326,-19.22919236285122,-19.22919236285122,-19.8118951617255,-78.58386124311774,-88.70666438468359,-104.890816002088,14.1092742485907,20.68126413640773,19.52381495371128,0,0,0,352.9468923122043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2663151163707239,0.3253836864609637,0.4083011971683125,0.4702455652024391,0.3401659524920008,0.1895884823055599,0.6877127275788557,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2763461300709832,0.4854477732975189,0.2382060966314979,0.441164787392432,0.458834583363273,0.1000006292442948,0.665663699122401,0.3343363008775989,0.3122872724211443,100,100,-23936.15693621196,-23936.15693621196,100,-23936.15693621196,202650,-60.03858130540295,372,0.33,0.33,0.34,0.280753266010034,0.3260387940967273,0.3932079398932388,0.4699454248784819,0.3412566377148504,0.1887979374066679,0.2603000794774431,100,-23936.15693621196,101325,-58.27027988742793,352.9468923122043,0.33,0.33,0.34,0.2663151163707239,0.3253836864609637,0.4083011971683125,0.4702455652024391,0.3401659524920008,0.1895884823055599,0.3122872724211443,202650,101325,-60.03858130540295,-58.27027988742793,372,352.9468923122043,0.33,0.33,0.34,0.3122872724211443,-23936.15693621196,100,-23936.15693621196,202650,-60.03858130540295,372,0.33,0.33,0.34,0.280753266010034,0.3260387940967273,0.3932079398932388,0.4699454248784819,0.3412566377148504,0.1887979374066679,0.2603000794774431,100,-23936.15693621196,202650,-60.03858130540295,372,0.33,0.33,0.34,0.280753266010034,0.3260387940967273,0.3932079398932388,0.4699454248784819,0.3412566377148504,0.1887979374066679,0.2603000794774431,0.2603000794774431,100,100,-23936.15693621196,101325,-58.27027988742793,352.9468923122043,0.33,0.33,0.34,0.2663151163707239,0.3253836864609637,0.4083011971683125,0.4702455652024391,0.3401659524920008,0.1895884823055599,0.3122872724211443,100,-23936.15693621196,101325,-58.27027988742793,352.9468923122043,0.33,0.33,0.34,0.2663151163707239,0.3253836864609637,0.4083011971683125,0.4702455652024391,0.3401659524920008,0.1895884823055599,0.3122872724211443
0.002,178914.4850035825,5.86631759890742,105928.2212674385,47048.73045398412,5.589262378504326e-06,9.440354874602163e-06,2.125455863209842e-05,101325,-19.05310768779543,0.2603000794774439,94.25174839974224,107.6885438458701,56.06813914563949,31.10307697191494,31.10307697191494,32.04559445591237,101.1370876386971,151.588888687638,75.9651946969648,49.8638347733697,76.78783086508801,34.06022987798914,0,0,0,100,73.96999205225561,26.03000794774439,33,33,34,20.76731685540701,24.11708700806192,29.08558818878668,12.23268314459299,8.882912991938085,4.914411811213315,3190.173,2300.453319276348,889.7196807236521,1057.386,1520.277,612.51,665.4263666809516,1111.050081374404,523.9768712209922,391.9596333190487,409.2269186255957,88.53312877900787,-33731.55934310459,3899.633188826528,-7898.931788949935,-7898.931788949935,-8138.293358312054,-29476.30691960057,-31886.2311119577,-38299.94269589081,3484.572139813121,5246.448110141977,2498.381171579422,0,0,0,1.673873403352274,1.046674947563474,0.4801478257482009,31.90173,31.09981839191234,34.18053818922287,202650,215017.976035192,166032.1272905123,339210.4451893382,212108.6781237381,97301.9568878729,-60.03858130540286,-86.27373118159252,14.51436665094406,-19.81273183078294,-19.81273183078294,-20.41311764383697,-73.38526226877985,-80.58906865230506,-100.1897783970235,10.93613619875375,18.8506688426818,15.58313428088437,0,0,0,372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2807532660100339,0.3260387940967273,0.3932079398932389,0.4699454248784816,0.3412566377148504,0.1887979374066679,0.7396999205225561,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2892588000395827,0.4829700616241613,0.2277711383362559,0.4405428381670156,0.4599503950421234,0.09950676679086112,0.7211061341426775,0.2788938658573225,86.7988441118886,101.5389631444071,54.33845151855946,28.64361855692324,28.64361855692324,29.51160699804213,94.95309126520981,139.3324869605719,75.71616629525506,48.46258667607035,73.83327655895756,33.93438320396732,0,0,0,68.77127275788555,31.22872724211445,33,33,34,18.31482950747907,22.37705025257326,28.07939299783323,14.68517049252093,10.62294974742674,5.920607002166775,3190.173,2123.582360020408,1066.590639979593,1057.386,1520.277,612.51,586.8437670786443,1030.888328085797,505.8502648559657,470.5422329213557,489.3886719142027,106.6597351440345,-23936.15693621192,-36097.60438375309,2845.537145052082,-7898.931788949935,-7898.931788949935,-8138.293358312054,-31836.38612175976,-34927.00220582623,-39809.86802605649,2547.886928074857,3811.505588244574,1850.640837286381,0,0,0,1.765748680025487,1.045430261706771,0.4643348675448717,31.90173,30.87891607730803,34.1541501743052,101325,109994.6614237915,82059.20263485788,178914.4850035825,105928.2212674385,47048.73045398412,-58.27027988742779,-92.61881736857907,17.37137600321331,-19.22919236285117,-19.22919236285117,-19.81189516172545,-78.58386124311757,-88.70666438468339,-104.8908160020878,14.10927424859073,20.6812641364078,19.52381495371131,0,0,0,352.9468923122046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2663151163707236,0.3253836864609639,0.4083011971683125,0.4702455652024395,0.3401659524920004,0.18958848230556,0.6877127275788556,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2763461300709829,0.4854477732975191,0.2382060966314979,0.4411647873924326,0.4588345833632725,0.1000006292442949,0.665663699122401,0.3343363008775991,0.3122872724211445,100,100,-23936.15693621192,-23936.15693621192,100,-23936.15693621192,202650,-60.03858130540286,372,0.33,0.33,0.34,0.2807532660100339,0.3260387940967273,0.3932079398932389,0.4699454248784816,0.3412566377148504,0.1887979374066679,0.2603000794774439,100,-23936.15693621192,101325,-58.27027988742779,352.9468923122046,0.33,0.33,0.34,0.2663151163707236,0.3253836864609639,0.4083011971683125,0.4702455652024395,0.3401659524920004,0.18958848230556,0.3122872724211445,202650,101325,-60.03858130540286,-58.27027988742779,372,352.9468923122046,0.33,0.33,0.34,0.3122872724211445,-23936.15693621192,100,-23936.15693621192,202650,-60.03858130540286,372,0.33,0.33,0.34,0.2807532660100339,0.3260387940967273,0.3932079398932389,0.4699454248784816,0.3412566377148504,0.1887979374066679,0.2603000794774439,100,-23936.15693621192,202650,-60.03858130540286,372,0.33,0.33,0.34,0.2807532660100339,0.3260387940967273,0.3932079398932389,0.4699454248784816,0.3412566377148504,0.1887979374066679,0.2603000794774439,0.2603000794774439,100,100,-23936.15693621192,101325,-58.27027988742779,352.9468923122046,0.33,0.33,0.34,0.2663151163707236,0.3253836864609639,0.4083011971683125,0.4702455652024395,0.3401659524920004,0.18958848230556,0.3122872724211445,100,-23936.15693621192,101325,-58.27027988742779,352.9468923122046,0.33,0.33,0.34,0.2663151163707236,0.3253836864609639,0.4083011971683125,0.4702455652024395,0.3401659524920004,0.18958848230556,0.3122872724211445
0.004,178914.4850035812,5.86631759890742,105928.2212674385,47048.7304539837,5.589262378504365e-06,9.440354874602163e-06,2.125455863209861e-05,101325,-19.05310768779549,0.260300079477443,94.25174839974227,107.6885438458701,56.0681391456395,31.10307697191495,31.10307697191495,32.04559445591237,101.1370876386971,151.588888687638,75.9651946969648,49.8638347733697,76.78783086508801,34.06022987798914,0,0,0,100,73.96999205225569,26.03000794774431,33,33,34,20.76731685540705,24.11708700806194,29.08558818878671,12.23268314459296,8.882912991938053,4.914411811213297,3190.173,2300.453319276351,889.7196807236493,1057.386,1520.277,612.51,665.4263666809526,1111.050081374406,523.9768712209926,391.9596333190475,409.2269186255942,88.53312877900754,-33731.55934310459,3899.633188826529,-7898.931788949945,-7898.931788949945,-8138.293358312066,-29476.30691960057,-31886.2311119577,-38299.94269589081,3484.572139813121,5246.448110141977,2498.381171579422,0,0,0,1.673873403352274,1.046674947563474,0.4801478257482009,31.90173,31.09981839191234,34.18053818922288,202650,215017.976035192,166032.1272905123,339210.4451893382,212108.6781237381,97301.9568878729,-60.03858130540295,-86.27373118159252,14.51436665094406,-19.81273183078298,-19.81273183078298,-20.413117643837,-73.38526226877987,-80.58906865230506,-100.1897783970235,10.93613619875374,18.8506688426818,15.58313428088438,0,0,0,372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.280753266010034,0.3260387940967272,0.3932079398932388,0.4699454248784818,0.3412566377148503,0.1887979374066679,0.739699920522557,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2892588000395828,0.4829700616241613,0.2277711383362558,0.4405428381670157,0.4599503950421232,0.09950676679086107,0.7211061341426784,0.2788938658573216,86.79884411188867,101.5389631444071,54.3384515185594,28.64361855692326,28.64361855692326,29.51160699804215,94.95309126520991,139.3324869605719,75.71616629525506,48.46258667607035,73.83327655895756,33.93438320396732,0,0,0,68.77127275788563,31.22872724211438,33,33,34,18.31482950747912,22.37705025257333,28.07939299783318,14.68517049252088,10.62294974742667,5.920607002166824,3190.173,2123.582360020412,1066.590639979589,1057.386,1520.277,612.51,586.8437670786461,1030.888328085801,505.8502648559648,470.5422329213541,489.3886719141994,106.6597351440354,-23936.15693621196,-36097.60438375309,2845.537145052077,-7898.931788949945,-7898.931788949945,-8138.293358312066,-31836.38612175976,-34927.00220582624,-39809.86802605649,2547.886928074854,3811.50558824457,1850.640837286379,0,0,0,1.765748680025475,1.045430261706771,0.4643348675448675,31.90173,30.87891607730805,34.15415017430515,101325,109994.661423791,82059.20263485736,178914.4850035812,105928.2212674385,47048.7304539837,-58.27027988742789,-92.6188173685791,17.3713760032133,-19.2291923628512,-19.2291923628512,-19.81189516172548,-78.58386124311761,-88.70666438468345,-104.8908160020878,14.10927424859074,20.68126413640783,19.52381495371121,0,0,0,352.9468923122045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2663151163707242,0.3253836864609645,0.4083011971683114,0.4702455652024391,0.3401659524919989,0.189588482305562,0.6877127275788563,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2763461300709832,0.4854477732975198,0.2382060966314971,0.4411647873924328,0.4588345833632712,0.1000006292442961,0.6656636991224023,0.3343363008775977,0.3122872724211438,100,100,-23936.15693621196,-23936.15693621196,100,-23936.15693621196,202650,-60.03858130540295,372,0.33,0.33,0.34,0.280753266010034,0.3260387940967272,0.3932079398932388,0.4699454248784818,0.3412566377148503,0.1887979374066679,0.260300079477443,100,-23936.15693621196,101325,-58.27027988742789,352.9468923122045,0.33,0.33,0.34,0.2663151163707242,0.3253836864609645,0.4083011971683114,0.4702455652024391,0.3401659524919989,0.189588482305562,0.3122872724211438,202650,101325,-60.03858130540295,-58.27027988742789,372,352.9468923122045,0.33,0.33,0.34,0.3122872724211438,-23936.15693621196,100,-23936.15693621196,202650,-60.03858130540295,372,0.33,0.33,0.34,0.280753266010034,0.3260387940967272,0.3932079398932388,0.4699454248784818,0.3412566377148503,0.1887979374066679,0.260300079477443,100,-23936.15693621196,202650,-60.03858130540295,372,0.33,0.33,0.34,0.280753266010034,0.3260387940967272,0.3932079398932388,0.4699454248784818,0.3412566377148503,0.1887979374066679,0.260300079477443,0.260300079477443,100,100,-23936.15693621196,101325,-58.27027988742789,352.9468923122045,0.33,0.33,0.34,0.2663151163707242,0.3253836864609645,0.4083011971683114,0.4702455652024391,0.3401659524919989,0.189588482305562,0.3122872724211438,100,-23936.15693621196,101325,-58.27027988742789,352.9468923122045,0.33,0.33,0.34,0.2663151163707242,0.3253836864609645,0.4083011971683114,0.4702455652024391,0.3401659524919989,0.189588482305562,0.3122872724211438
0.006,178914.4850035822,5.866317598907419,105928.2212674378,47048.73045398403,5.589262378504336e-06,9.440354874602231e-06,2.125455863209846e-05,101325,-19.0531076877956,0.2603000794774426,94.25174839974233,107.6885438458701,56.06813914563951,31.10307697191497,31.10307697191497,32.04559445591239,101.1370876386971,151.588888687638,75.9651946969648,49.8638347733697,76.78783086508801,34.06022987798914,0,0,0,100,73.96999205225575,26.03000794774426,33,33,34,20.76731685540707,24.11708700806197,29.08558818878672,12.23268314459294,8.882912991938039,4.914411811213285,3190.173,2300.453319276353,889.7196807236479,1057.386,1520.277,612.51,665.4263666809534,1111.050081374407,523.9768712209927,391.959633319047,409.2269186255935,88.53312877900734,-33731.55934310459,3899.63318882653,-7898.931788949952,-7898.931788949952,-8138.293358312071,-29476.30691960057,-31886.2311119577,-38299.94269589081,3484.572139813121,5246.448110141977,2498.381171579422,0,0,0,1.673873403352274,1.046674947563474,0.4801478257482009,31.90173,31.09981839191234,34.18053818922289,202650,215017.976035192,166032.1272905123,339210.4451893382,212108.6781237381,97301.9568878729,-60.03858130540299,-86.27373118159251,14.51436665094406,-19.81273183078299,-19.81273183078299,-20.41311764383702,-73.38526226877987,-80.58906865230506,-100.1897783970235,10.93613619875374,18.8506688426818,15.58313428088438,0,0,0,372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2807532660100341,0.3260387940967273,0.3932079398932387,0.469945424878482,0.3412566377148504,0.1887979374066678,0.7396999205225575,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2892588000395829,0.4829700616241614,0.2277711383362557,0.4405428381670158,0.4599503950421231,0.099506766790861,0.721106134142679,0.2788938658573212,86.7988441118886,101.538963144407,54.33845151855947,28.64361855692324,28.64361855692324,29.51160699804213,94.95309126520981,139.3324869605718,75.71616629525506,48.46258667607035,73.83327655895756,33.93438320396732,0,0,0,68.77127275788564,31.22872724211436,33,33,34,18.31482950747912,22.37705025257328,28.07939299783324,14.68517049252088,10.62294974742672,5.920607002166756,3190.173,2123.58236002041,1066.59063997959,1057.386,1520.277,612.51,586.8437670786461,1030.888328085798,505.8502648559658,470.542232921354,489.3886719142017,106.6597351440341,-23936.15693621197,-36097.6043837531,2845.537145052074,-7898.931788949952,-7898.931788949952,-8138.293358312071,-31836.38612175977,-34927.00220582625,-39809.86802605651,2547.886928074849,3811.505588244562,1850.640837286375,0,0,0,1.765748680025484,1.045430261706763,0.4643348675448708,31.90173,30.87891607730803,34.15415017430521,101325,109994.6614237912,82059.20263485762,178914.4850035822,105928.2212674378,47048.73045398403,-58.27027988742795,-92.61881736857916,17.37137600321329,-19.22919236285122,-19.22919236285122,-19.8118951617255,-78.58386124311767,-88.70666438468351,-104.8908160020879,14.10927424859072,20.68126413640776,19.52381495371129,0,0,0,352.9468923122044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2663151163707241,0.3253836864609637,0.4083011971683121,0.4702455652024392,0.3401659524920008,0.18958848230556,0.6877127275788564,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2763461300709834,0.4854477732975189,0.2382060966314977,0.4411647873924322,0.4588345833632728,0.1000006292442948,0.6656636991224019,0.3343363008775981,0.3122872724211436,100,100,-23936.15693621197,-23936.15693621197,100,-23936.15693621197,202650,-60.03858130540299,372,0.33,0.33,0.34,0.2807532660100341,0.3260387940967273,0.3932079398932387,0.469945424878482,0.3412566377148504,0.1887979374066678,0.2603000794774426,100,-23936.15693621197,101325,-58.27027988742795,352.9468923122044,0.33,0.33,0.34,0.2663151163707241,0.3253836864609637,0.4083011971683121,0.4702455652024392,0.3401659524920008,0.18958848230556,0.3122872724211436,202650,101325,-60.03858130540299,-58.27027988742795,372,352.9468923122044,0.33,0.33,0.34,0.3122872724211436,-23936.15693621197,100,-23936.15693621197,202650,-60.03858130540299,372,0.33,0.33,0.34,0.2807532660100341,0.3260387940967273,0.3932079398932387,0.469945424878482,0.3412566377148504,0.1887979374066678,0.2603000794774426,100,-23936.15693621197,202650,-60.03858130540299,372,0.33,0.33,0.34,0.2807532660100341,0.3260387940967273,0.3932079398932387,0.469945424878482,0.3412566377148504,0.1887979374066678,0.2603000794774426,0.2603000794774426,100,100,-23936.15693621197,101325,-58.27027988742795,352.9468923122044,0.33,0.33,0.34,0.2663151163707241,0.3253836864609637,0.4083011971683121,0.4702455652024392,0.3401659524920008,0.18958848230556,0.3122872724211436,100,-23936.15693621197,101325,-58.27027988742795,352.9468923122044,0.33,0.33,0.34,0.2663151163707241,0.3253836864609637,0.4083011971683121,0.4702455652024392,0.3401659524920008,0.18958848230556,0.3122872724211436
