"time","B1.Q","B1.Tdel","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[1,3]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[2,3]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cp_pc[3,3]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[1,3]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[2,3]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.F_pc[3,3]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[1,3]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[2,3]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.Fm_pc[3,3]","S1.H_p[1]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[1,3]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[2,3]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.H_pc[3,3]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.K_c[3]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.Pvap_c[3]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[1,3]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[2,3]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.S_pc[3,3]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gma_c[3]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmabubl_c[3]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.gmadew_c[3]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.philiqbubl_c[3]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.phivapdew_c[3]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[1,3]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[2,3]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.x_pc[3,3]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[1,3]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[2,3]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xm_pc[3,3]","S1.xmliq","S1.xmvap","S1.xvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[1,3]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[2,3]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cp_pc[3,3]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[1,3]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[2,3]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.F_pc[3,3]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[1,3]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[2,3]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.Fm_pc[3,3]","S2.H_p[1]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[1,3]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[2,3]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.H_pc[3,3]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.K_c[3]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.P","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.Pvap_c[3]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[1,3]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[2,3]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.S_pc[3,3]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.T","S2.gma_c[1]","S2.gma_c[2]","S2.gma_c[3]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmabubl_c[3]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.gmadew_c[3]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.philiqbubl_c[3]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.phivapdew_c[3]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[1,3]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[2,3]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.x_pc[3,3]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[1,3]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[2,3]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xm_pc[3,3]","S2.xmliq","S2.xmvap","S2.xvap","B1.En.Q","B1.Fin","B1.Fout","B1.Hin","B1.Hout","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[1,3]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[2,3]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.x_pc[3,3]","B1.In.xvap","B1.Out.F","B1.Out.H","B1.Out.P","B1.Out.S","B1.Out.T","B1.Out.x_pc[1,1]","B1.Out.x_pc[1,2]","B1.Out.x_pc[1,3]","B1.Out.x_pc[2,1]","B1.Out.x_pc[2,2]","B1.Out.x_pc[2,3]","B1.Out.x_pc[3,1]","B1.Out.x_pc[3,2]","B1.Out.x_pc[3,3]","B1.Out.xvap","B1.Pin","B1.Pout","B1.Tin","B1.Tout","B1.x_c[1]","B1.x_c[2]","B1.x_c[3]","B1.xvapin","B1.xvapout","E1.In.Q","E1.Out.Q","E1.Q","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[1,3]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[2,3]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.x_pc[3,3]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[1,3]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[2,3]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.x_pc[3,3]","S1.Out.xvap","S2.F_p[1]","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[1,3]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[2,3]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.x_pc[3,3]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[1,3]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[2,3]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.x_pc[3,3]","S2.Out.xvap"
0,2000000,33.88066610419082,94.11021079333733,94.11021079333733,0,31.05636956180132,31.05636956180132,31.99747166973469,85.82895410552248,121.5034017755449,75.56039221348554,46.09264127934038,68.6879274399803,33.73838646413164,0,0,0,100,100,0,33,33,34,33,33,34,0,0,0,3190.173,3190.173,0,1057.386,1520.277,612.51,1057.386,1520.277,612.51,0,0,0,-39226.1121502141,-39226.1121502141,0,-12944.61700957065,-12944.61700957065,-13336.87813107279,-35574.61662797526,-39671.78119609821,-42337.64961255837,990.4619246841606,1463.649193298381,735.9144097405178,0,0,0,0.2379951664107638,0.1244091294927885,0.05211776025188039,31.90173,31.90173,0,202650,27826.57188551692,19185.23738317802,48229.72047314129,25211.51009171359,10561.66411504356,-119.0933547566484,-119.0933547566484,0,-39.30080706969399,-39.30080706969399,-40.49174061726047,-107.6057612822328,-120.3572823452529,-129.0163245869945,0,0,0,0,0,0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,1,0.331450990275449,0.4765500178203502,0.1919989919042008,0.331450990275449,0.4765500178203502,0.1919989919042008,-0,-0,-0,1,0,0,80.62242608991414,100.8996761266652,54.2265756725406,26.60540060967167,26.60540060967167,27.41162487057081,95.24252694073205,139.9013318175429,75.72488662685997,48.53084172885347,73.97865210796115,33.94034304069958,0,0,0,56.55473958349572,43.44526041650428,33,33,34,13.73757240081426,18.00705327152822,24.81011391115323,19.26242759918574,14.99294672847178,9.189886088846769,3190.173,1716.70043414235,1473.472565857651,1057.386,1520.277,612.51,440.1792948668906,829.5669371660337,446.9542021094255,617.2067051331095,690.7100628339665,165.5557978905746,-19226.1121502141,-36213.42447245211,2887.071552621212,-6344.617009570652,-6344.617009570652,-6536.878131072793,-31724.59406081928,-34783.40441188125,-39736.82950387921,2593.171890648853,3880.517044225702,1882.330657703594,0,0,0,1.825272149358552,1.083854414169789,0.4821786449186137,31.90173,30.35466959595606,33.91561131712995,101325,113884.4875931068,85118.68078924772,184945.7005337553,109821.5485157539,48856.75119637853,-44.8029531406464,-92.77828571357142,17.64879450873936,-14.78497453641331,-14.78497453641331,-15.23300406781978,-77.24579215334235,-87.83062155131601,-104.9697495686494,14.72668600655126,20.75681584979109,18.70305187051227,0,0,0,353.8806661041908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2429075352832723,0.3184004276943606,0.4386920370223671,0.4433723590218876,0.3450997090300823,0.2115279319480302,0.5655473958349572,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2564100795412222,0.4832333706378299,0.2603565498209479,0.4188789933620907,0.4687634360073282,0.1123575706305811,0.5381214229267033,0.4618785770732968,0.4344526041650428,2000000,100,100,-39226.1121502141,-19226.1121502141,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832723,0.3184004276943606,0.4386920370223671,0.4433723590218876,0.3450997090300823,0.2115279319480302,0.4344526041650428,202650,101325,320,353.8806661041908,0.33,0.33,0.34,0,0.4344526041650428,2000000,2000000,2000000,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832723,0.3184004276943606,0.4386920370223671,0.4433723590218876,0.3450997090300823,0.2115279319480302,0.4344526041650428,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832723,0.3184004276943606,0.4386920370223671,0.4433723590218876,0.3450997090300823,0.2115279319480302,0.4344526041650428
0.002,2000000,33.88066610419082,94.11021079333733,94.11021079333733,0,31.05636956180132,31.05636956180132,31.99747166973469,85.82895410552248,121.5034017755449,75.56039221348554,46.09264127934038,68.6879274399803,33.73838646413164,0,0,0,100,100,0,33,33,34,33,33,34,0,0,0,3190.173,3190.173,0,1057.386,1520.277,612.51,1057.386,1520.277,612.51,0,0,0,-39226.1121502141,-39226.1121502141,0,-12944.61700957065,-12944.61700957065,-13336.87813107279,-35574.61662797526,-39671.78119609821,-42337.64961255837,990.4619246841606,1463.649193298381,735.9144097405178,0,0,0,0.2379951664107638,0.1244091294927885,0.05211776025188039,31.90173,31.90173,0,202650,27826.57188551692,19185.23738317802,48229.72047314129,25211.51009171359,10561.66411504356,-119.0933547566484,-119.0933547566484,0,-39.30080706969399,-39.30080706969399,-40.49174061726047,-107.6057612822328,-120.3572823452529,-129.0163245869945,0,0,0,0,0,0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,1,0.331450990275449,0.4765500178203502,0.1919989919042008,0.331450990275449,0.4765500178203502,0.1919989919042008,-0,-0,-0,1,0,0,80.62242608991414,100.8996761266652,54.22657567254058,26.60540060967167,26.60540060967167,27.41162487057081,95.24252694073205,139.9013318175429,75.72488662685997,48.53084172885347,73.97865210796115,33.94034304069958,0,0,0,56.55473958349572,43.44526041650428,33,33,34,13.73757240081427,18.00705327152824,24.8101139111532,19.26242759918572,14.99294672847176,9.189886088846803,3190.173,1716.70043414235,1473.47256585765,1057.386,1520.277,612.51,440.179294866891,829.5669371660344,446.954202109425,617.2067051331089,690.7100628339657,165.5557978905752,-19226.1121502141,-36213.4244724521,2887.071552621211,-6344.617009570652,-6344.617009570652,-6536.878131072793,-31724.59406081928,-34783.40441188125,-39736.82950387921,2593.171890648853,3880.517044225702,1882.330657703594,0,0,0,1.825272149358552,1.083854414169789,0.4821786449186137,31.90173,30.35466959595606,33.91561131712994,101325,113884.4875931068,85118.68078924772,184945.7005337553,109821.5485157539,48856.75119637853,-44.8029531406464,-92.77828571357142,17.64879450873936,-14.78497453641331,-14.78497453641331,-15.23300406781978,-77.24579215334236,-87.83062155131603,-104.9697495686494,14.72668600655127,20.7568158497911,18.70305187051223,0,0,0,353.8806661041908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223665,0.4433723590218872,0.3450997090300819,0.211527931948031,0.5655473958349572,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2564100795412224,0.4832333706378302,0.2603565498209475,0.4188789933620904,0.4687634360073279,0.1123575706305816,0.5381214229267034,0.4618785770732966,0.4344526041650428,2000000,100,100,-39226.1121502141,-19226.1121502141,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223665,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650428,202650,101325,320,353.8806661041908,0.33,0.33,0.34,0,0.4344526041650428,2000000,2000000,2000000,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223665,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650428,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223665,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650428
0.004,2000000,33.88066610419082,94.11021079333733,94.11021079333733,0,31.05636956180132,31.05636956180132,31.99747166973469,85.82895410552248,121.5034017755449,75.56039221348554,46.09264127934038,68.6879274399803,33.73838646413164,0,0,0,100,100,0,33,33,34,33,33,34,0,0,0,3190.173,3190.173,0,1057.386,1520.277,612.51,1057.386,1520.277,612.51,0,0,0,-39226.1121502141,-39226.1121502141,0,-12944.61700957065,-12944.61700957065,-13336.87813107279,-35574.61662797526,-39671.78119609821,-42337.64961255837,990.4619246841606,1463.649193298381,735.9144097405178,0,0,0,0.2379951664107638,0.1244091294927885,0.05211776025188039,31.90173,31.90173,0,202650,27826.57188551692,19185.23738317802,48229.72047314129,25211.51009171359,10561.66411504356,-119.0933547566484,-119.0933547566484,0,-39.30080706969399,-39.30080706969399,-40.49174061726047,-107.6057612822328,-120.3572823452529,-129.0163245869945,0,0,0,0,0,0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,1,0.331450990275449,0.4765500178203502,0.1919989919042008,0.331450990275449,0.4765500178203502,0.1919989919042008,-0,-0,-0,1,0,0,80.62242608991414,100.8996761266652,54.22657567254058,26.60540060967167,26.60540060967167,27.41162487057081,95.24252694073205,139.9013318175429,75.72488662685997,48.53084172885347,73.97865210796115,33.94034304069958,0,0,0,56.55473958349571,43.44526041650429,33,33,34,13.73757240081427,18.00705327152824,24.8101139111532,19.26242759918572,14.99294672847177,9.189886088846803,3190.173,1716.70043414235,1473.47256585765,1057.386,1520.277,612.51,440.179294866891,829.5669371660343,446.954202109425,617.206705133109,690.7100628339658,165.5557978905752,-19226.1121502141,-36213.42447245211,2887.071552621211,-6344.617009570652,-6344.617009570652,-6536.878131072793,-31724.59406081928,-34783.40441188125,-39736.82950387921,2593.171890648853,3880.517044225702,1882.330657703594,0,0,0,1.825272149358552,1.083854414169789,0.4821786449186137,31.90173,30.35466959595606,33.91561131712994,101325,113884.4875931068,85118.68078924772,184945.7005337553,109821.5485157539,48856.75119637853,-44.8029531406464,-92.77828571357142,17.64879450873936,-14.78497453641331,-14.78497453641331,-15.23300406781978,-77.24579215334236,-87.83062155131603,-104.9697495686494,14.72668600655127,20.7568158497911,18.70305187051223,0,0,0,353.8806661041908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.5655473958349572,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2564100795412224,0.4832333706378302,0.2603565498209475,0.4188789933620904,0.4687634360073279,0.1123575706305816,0.5381214229267034,0.4618785770732967,0.4344526041650429,2000000,100,100,-39226.1121502141,-19226.1121502141,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650429,202650,101325,320,353.8806661041908,0.33,0.33,0.34,0,0.4344526041650429,2000000,2000000,2000000,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650429,100,-19226.1121502141,101325,-44.8029531406464,353.8806661041908,0.33,0.33,0.34,0.2429075352832725,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650429
0.006,2000000,33.88066610419082,94.11021079333733,94.11021079333733,0,31.05636956180132,31.05636956180132,31.99747166973469,85.82895410552248,121.5034017755449,75.56039221348554,46.09264127934038,68.6879274399803,33.73838646413164,0,0,0,100,100,0,33,33,34,33,33,34,0,0,0,3190.173,3190.173,0,1057.386,1520.277,612.51,1057.386,1520.277,612.51,0,0,0,-39226.1121502141,-39226.1121502141,0,-12944.61700957065,-12944.61700957065,-13336.87813107279,-35574.61662797526,-39671.78119609821,-42337.64961255837,990.4619246841606,1463.649193298381,735.9144097405178,0,0,0,0.2379951664107638,0.1244091294927885,0.05211776025188039,31.90173,31.90173,0,202650,27826.57188551692,19185.23738317802,48229.72047314129,25211.51009171359,10561.66411504356,-119.0933547566484,-119.0933547566484,0,-39.30080706969399,-39.30080706969399,-40.49174061726047,-107.6057612822328,-120.3572823452529,-129.0163245869945,0,0,0,0,0,0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,1,0.331450990275449,0.4765500178203502,0.1919989919042008,0.331450990275449,0.4765500178203502,0.1919989919042008,-0,-0,-0,1,0,0,80.62242608991413,100.8996761266652,54.22657567254058,26.60540060967166,26.60540060967166,27.4116248705708,95.24252694073205,139.9013318175429,75.72488662685997,48.53084172885347,73.97865210796115,33.94034304069958,0,0,0,56.5547395834957,43.4452604165043,33,33,34,13.73757240081427,18.00705327152823,24.8101139111532,19.26242759918573,14.99294672847177,9.189886088846805,3190.173,1716.70043414235,1473.47256585765,1057.386,1520.277,612.51,440.1792948668909,829.5669371660341,446.9542021094249,617.2067051331092,690.7100628339658,165.5557978905752,-19226.1121502141,-36213.42447245211,2887.071552621211,-6344.617009570652,-6344.617009570652,-6536.878131072793,-31724.59406081928,-34783.40441188125,-39736.82950387921,2593.171890648853,3880.517044225702,1882.330657703594,0,0,0,1.825272149358552,1.083854414169789,0.4821786449186137,31.90173,30.35466959595606,33.91561131712993,101325,113884.4875931068,85118.68078924772,184945.7005337553,109821.5485157539,48856.75119637853,-44.80295314064639,-92.77828571357142,17.64879450873936,-14.78497453641331,-14.78497453641331,-15.23300406781978,-77.24579215334236,-87.83062155131603,-104.9697495686494,14.72668600655127,20.7568158497911,18.70305187051223,0,0,0,353.8806661041908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.5655473958349571,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2564100795412224,0.4832333706378302,0.2603565498209475,0.4188789933620906,0.4687634360073279,0.1123575706305816,0.5381214229267033,0.4618785770732967,0.4344526041650429,2000000,100,100,-39226.1121502141,-19226.1121502141,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-19226.1121502141,101325,-44.80295314064639,353.8806661041908,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650429,202650,101325,320,353.8806661041908,0.33,0.33,0.34,0,0.4344526041650429,2000000,2000000,2000000,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,100,-19226.1121502141,101325,-44.80295314064639,353.8806661041908,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650429,100,-19226.1121502141,101325,-44.80295314064639,353.8806661041908,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650429
0.008,2000000,33.88066610419082,94.11021079333733,94.11021079333733,0,31.05636956180132,31.05636956180132,31.99747166973469,85.82895410552248,121.5034017755449,75.56039221348554,46.09264127934038,68.6879274399803,33.73838646413164,0,0,0,100,100,0,33,33,34,33,33,34,0,0,0,3190.173,3190.173,0,1057.386,1520.277,612.51,1057.386,1520.277,612.51,0,0,0,-39226.1121502141,-39226.1121502141,0,-12944.61700957065,-12944.61700957065,-13336.87813107279,-35574.61662797526,-39671.78119609821,-42337.64961255837,990.4619246841606,1463.649193298381,735.9144097405178,0,0,0,0.2379951664107638,0.1244091294927885,0.05211776025188039,31.90173,31.90173,0,202650,27826.57188551692,19185.23738317802,48229.72047314129,25211.51009171359,10561.66411504356,-119.0933547566484,-119.0933547566484,0,-39.30080706969399,-39.30080706969399,-40.49174061726047,-107.6057612822328,-120.3572823452529,-129.0163245869945,0,0,0,0,0,0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,1,0.331450990275449,0.4765500178203502,0.1919989919042008,0.331450990275449,0.4765500178203502,0.1919989919042008,-0,-0,-0,1,0,0,80.62242608991413,100.8996761266652,54.22657567254058,26.60540060967166,26.60540060967166,27.4116248705708,95.24252694073205,139.9013318175429,75.72488662685997,48.53084172885347,73.97865210796115,33.94034304069958,0,0,0,56.5547395834957,43.4452604165043,33,33,34,13.73757240081427,18.00705327152824,24.8101139111532,19.26242759918573,14.99294672847177,9.189886088846805,3190.173,1716.70043414235,1473.47256585765,1057.386,1520.277,612.51,440.1792948668909,829.5669371660343,446.9542021094249,617.2067051331093,690.7100628339659,165.5557978905752,-19226.1121502141,-36213.42447245211,2887.071552621211,-6344.617009570652,-6344.617009570652,-6536.878131072793,-31724.59406081928,-34783.40441188125,-39736.82950387921,2593.171890648853,3880.517044225702,1882.330657703594,0,0,0,1.825272149358552,1.083854414169789,0.4821786449186137,31.90173,30.35466959595607,33.91561131712993,101325,113884.4875931068,85118.68078924772,184945.7005337553,109821.5485157539,48856.75119637853,-44.80295314064638,-92.77828571357142,17.64879450873936,-14.78497453641331,-14.78497453641331,-15.23300406781977,-77.24579215334236,-87.83062155131603,-104.9697495686494,14.72668600655127,20.7568158497911,18.70305187051224,0,0,0,353.8806661041908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.5655473958349569,0.331450990275449,0.4765500178203502,0.1919989919042008,0.2564100795412224,0.4832333706378303,0.2603565498209475,0.4188789933620906,0.4687634360073279,0.1123575706305816,0.5381214229267033,0.4618785770732967,0.4344526041650431,2000000,100,100,-39226.1121502141,-19226.1121502141,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-19226.1121502141,101325,-44.80295314064638,353.8806661041908,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650431,202650,101325,320,353.8806661041908,0.33,0.33,0.34,0,0.4344526041650431,2000000,2000000,2000000,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,-39226.1121502141,202650,-119.0933547566484,320,0.33,0.33,0.34,0.33,0.33,0.34,0,0,0,0,100,100,-19226.1121502141,101325,-44.80295314064638,353.8806661041908,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650431,100,-19226.1121502141,101325,-44.80295314064638,353.8806661041908,0.33,0.33,0.34,0.2429075352832726,0.3184004276943609,0.4386920370223666,0.4433723590218872,0.3450997090300819,0.211527931948031,0.4344526041650431
