"time","B1.NPSH","B1.Pdel","B1.Pvap","B1.Tdel","B1.rho","B1.rho_c[1]","B1.rho_c[2]","E1.Q","S1.Cp_p[1]","S1.Cp_p[2]","S1.Cp_p[3]","S1.Cp_pc[1,1]","S1.Cp_pc[1,2]","S1.Cp_pc[2,1]","S1.Cp_pc[2,2]","S1.Cp_pc[3,1]","S1.Cp_pc[3,2]","S1.Cpres_p[1]","S1.Cpres_p[2]","S1.Cpres_p[3]","S1.F_p[1]","S1.F_p[2]","S1.F_p[3]","S1.F_pc[1,1]","S1.F_pc[1,2]","S1.F_pc[2,1]","S1.F_pc[2,2]","S1.F_pc[3,1]","S1.F_pc[3,2]","S1.Fm_p[1]","S1.Fm_p[2]","S1.Fm_p[3]","S1.Fm_pc[1,1]","S1.Fm_pc[1,2]","S1.Fm_pc[2,1]","S1.Fm_pc[2,2]","S1.Fm_pc[3,1]","S1.Fm_pc[3,2]","S1.H_p[1]","S1.H_p[2]","S1.H_p[3]","S1.H_pc[1,1]","S1.H_pc[1,2]","S1.H_pc[2,1]","S1.H_pc[2,2]","S1.H_pc[3,1]","S1.H_pc[3,2]","S1.Hres_p[1]","S1.Hres_p[2]","S1.Hres_p[3]","S1.K_c[1]","S1.K_c[2]","S1.MW_p[1]","S1.MW_p[2]","S1.MW_p[3]","S1.P","S1.Pbubl","S1.Pdew","S1.Pvap_c[1]","S1.Pvap_c[2]","S1.S_p[1]","S1.S_p[2]","S1.S_p[3]","S1.S_pc[1,1]","S1.S_pc[1,2]","S1.S_pc[2,1]","S1.S_pc[2,2]","S1.S_pc[3,1]","S1.S_pc[3,2]","S1.Sres_p[1]","S1.Sres_p[2]","S1.Sres_p[3]","S1.T","S1.gma_c[1]","S1.gma_c[2]","S1.gmabubl_c[1]","S1.gmabubl_c[2]","S1.gmadew_c[1]","S1.gmadew_c[2]","S1.philiqbubl_c[1]","S1.philiqbubl_c[2]","S1.phivapdew_c[1]","S1.phivapdew_c[2]","S1.x_pc[1,1]","S1.x_pc[1,2]","S1.x_pc[2,1]","S1.x_pc[2,2]","S1.x_pc[3,1]","S1.x_pc[3,2]","S1.xliq","S1.xm_pc[1,1]","S1.xm_pc[1,2]","S1.xm_pc[2,1]","S1.xm_pc[2,2]","S1.xm_pc[3,1]","S1.xm_pc[3,2]","S1.xmliq","S1.xmvap","S1.xvap","S2.Cp_p[1]","S2.Cp_p[2]","S2.Cp_p[3]","S2.Cp_pc[1,1]","S2.Cp_pc[1,2]","S2.Cp_pc[2,1]","S2.Cp_pc[2,2]","S2.Cp_pc[3,1]","S2.Cp_pc[3,2]","S2.Cpres_p[1]","S2.Cpres_p[2]","S2.Cpres_p[3]","S2.F_p[2]","S2.F_p[3]","S2.F_pc[1,1]","S2.F_pc[1,2]","S2.F_pc[2,1]","S2.F_pc[2,2]","S2.F_pc[3,1]","S2.F_pc[3,2]","S2.Fm_p[1]","S2.Fm_p[2]","S2.Fm_p[3]","S2.Fm_pc[1,1]","S2.Fm_pc[1,2]","S2.Fm_pc[2,1]","S2.Fm_pc[2,2]","S2.Fm_pc[3,1]","S2.Fm_pc[3,2]","S2.H_p[1]","S2.H_p[2]","S2.H_p[3]","S2.H_pc[1,1]","S2.H_pc[1,2]","S2.H_pc[2,1]","S2.H_pc[2,2]","S2.H_pc[3,1]","S2.H_pc[3,2]","S2.Hres_p[1]","S2.Hres_p[2]","S2.Hres_p[3]","S2.K_c[1]","S2.K_c[2]","S2.MW_p[1]","S2.MW_p[2]","S2.MW_p[3]","S2.P","S2.Pbubl","S2.Pdew","S2.Pvap_c[1]","S2.Pvap_c[2]","S2.S_p[1]","S2.S_p[2]","S2.S_p[3]","S2.S_pc[1,1]","S2.S_pc[1,2]","S2.S_pc[2,1]","S2.S_pc[2,2]","S2.S_pc[3,1]","S2.S_pc[3,2]","S2.Sres_p[1]","S2.Sres_p[2]","S2.Sres_p[3]","S2.T","S2.gma_c[1]","S2.gma_c[2]","S2.gmabubl_c[1]","S2.gmabubl_c[2]","S2.gmadew_c[1]","S2.gmadew_c[2]","S2.philiqbubl_c[1]","S2.philiqbubl_c[2]","S2.phivapdew_c[1]","S2.phivapdew_c[2]","S2.x_pc[1,1]","S2.x_pc[1,2]","S2.x_pc[2,1]","S2.x_pc[2,2]","S2.x_pc[3,1]","S2.x_pc[3,2]","S2.xliq","S2.xm_pc[1,1]","S2.xm_pc[1,2]","S2.xm_pc[2,1]","S2.xm_pc[2,2]","S2.xm_pc[3,1]","S2.xm_pc[3,2]","S2.xmliq","S2.xmvap","S2.xvap","B1.En.Q","B1.Fin","B1.Fout","B1.Hin","B1.Hout","B1.In.F","B1.In.H","B1.In.P","B1.In.S","B1.In.T","B1.In.x_pc[1,1]","B1.In.x_pc[1,2]","B1.In.x_pc[2,1]","B1.In.x_pc[2,2]","B1.In.x_pc[3,1]","B1.In.x_pc[3,2]","B1.In.xvap","B1.Out.F","B1.Out.H","B1.Out.P","B1.Out.S","B1.Out.T","B1.Out.x_pc[1,1]","B1.Out.x_pc[1,2]","B1.Out.x_pc[2,1]","B1.Out.x_pc[2,2]","B1.Out.x_pc[3,1]","B1.Out.x_pc[3,2]","B1.Out.xvap","B1.Pin","B1.Pout","B1.Q","B1.Tin","B1.Tout","B1.xin_c[1]","B1.xin_c[2]","B1.xout_c[1]","B1.xout_c[2]","E1.In.Q","E1.Out.Q","S1.In.F","S1.In.H","S1.In.P","S1.In.S","S1.In.T","S1.In.x_pc[1,1]","S1.In.x_pc[1,2]","S1.In.x_pc[2,1]","S1.In.x_pc[2,2]","S1.In.x_pc[3,1]","S1.In.x_pc[3,2]","S1.In.xvap","S1.Out.F","S1.Out.H","S1.Out.P","S1.Out.S","S1.Out.T","S1.Out.x_pc[1,1]","S1.Out.x_pc[1,2]","S1.Out.x_pc[2,1]","S1.Out.x_pc[2,2]","S1.Out.x_pc[3,1]","S1.Out.x_pc[3,2]","S1.Out.xvap","S2.F_p[1]","S2.In.F","S2.In.H","S2.In.P","S2.In.S","S2.In.T","S2.In.x_pc[1,1]","S2.In.x_pc[1,2]","S2.In.x_pc[2,1]","S2.In.x_pc[2,2]","S2.In.x_pc[3,1]","S2.In.x_pc[3,2]","S2.In.xvap","S2.Out.F","S2.Out.H","S2.Out.P","S2.Out.S","S2.Out.T","S2.Out.x_pc[1,1]","S2.Out.x_pc[1,2]","S2.Out.x_pc[2,1]","S2.Out.x_pc[2,2]","S2.Out.x_pc[3,1]","S2.Out.x_pc[3,2]","S2.Out.xvap"
0,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.002,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.004,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.006,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.008,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.01,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.012,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
0.014,9.078611117722529,101325,8909.110659565984,0.06717793197509536,10179.51844638738,11151.07883223624,9363.688106837772,1327.17476481339,147.1475095613451,147.1475095613451,0,73.57375478067254,73.57375478067254,136.9588848801467,157.3361342425434,83.17246431516816,105.3119109922569,0,0,0,100,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35675.26175312842,-35675.26175312842,0,-17837.63087656421,-17837.63087656421,-33555.70282422072,-37794.82068203612,153.3331812047185,194.2025690335426,0,0,0,0.1346239765403873,0.04067641576813465,85.1275,85.1275,0,101325,8881.156125330494,6330.365888182562,13640.77442295474,4121.537827706243,-113.1526015370536,-113.1526015370536,0,-56.57630076852678,-56.57630076852678,-106.0876158466391,-120.217587227468,0,0,0,0,0,300,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,147.1641417116548,147.1641417116548,0,73.5820708558274,73.5820708558274,136.9744077886918,157.3538756346178,83.19349495992734,105.3364192206949,0,0,0,100,0,50,50,50,50,0,0,8512.75,8512.75,0,3905.7,4607.05,3905.7,4607.05,0,0,-35665.30794239232,-35665.30794239232,0,-17832.65397119616,-17832.65397119616,-33546.5533327534,-37784.06255203123,158.9212417550857,201.2780286352419,0,0,0,0.06751934158673856,0.02040674436999455,85.1275,85.1275,0,202650,8909.110659565984,6351.273073764005,13682.79457255257,4135.426746579396,-118.8558210613063,-118.8558210613063,0,-59.42791053065316,-59.42791053065316,-111.7951130920774,-125.9165290305352,0,0,0,0,0,300.0671779319751,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,1,0.4588059087838831,0.5411940912161171,0.4588059087838831,0.5411940912161171,-0,-0,1,0,0,1327.17476481339,100,100,-35675.26175312842,-35665.30794239232,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,101325,202650,1327.17476481339,300,300.0671779319751,0.5,0.5,0.5,0.5,1327.17476481339,1327.17476481339,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,-35675.26175312842,101325,-113.1526015370536,300,0.5,0.5,0.5,0.5,0,0,0,100,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0,100,-35665.30794239232,202650,-118.8558210613063,300.0671779319751,0.5,0.5,0.5,0.5,0,0,0
